,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Document Date,Quantity in L,SH_Customer No,state
29159,10624,Wide Bay Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12,25.0,TO,Q206,22687,Howard WTP,2010-12,19083.969465648854,10624,qld
29160,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12,24.0,TO,Q206,28250,South Caboolture WRP,2010-12,18320.6106870229,49782,qld
29179,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12,25.0,TO,Q206,10767,Murrumba Downs WWTP,2010-12,19083.969465648854,49782,qld
29205,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12,12.0,TO,Q206,10365,Bribie Island STP,2010-12,9160.30534351145,49782,qld
29221,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12,25.0,TO,Q206,10767,Murrumba Downs WWTP,2010-12,19083.969465648854,49782,qld
29236,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12,24.0,TO,Q206,28351,Gladstone WTP,2010-12,18320.6106870229,10665,qld
29256,41386,Gladstone Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12,6.5,TO,Q206,10387,Tannun # 4,2010-12,4961.832061068702,41386,qld
29263,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12,9.21,TO,Q206,47252,Tin Can Bay,2010-12,7030.534351145038,41458,qld
29264,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12,9.21,TO,Q206,47251,Rainbow Beach,2010-12,7030.534351145038,41458,qld
29265,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12,6.58,TO,Q206,47245,Cooloola Cove STP,2010-12,5022.900763358779,41458,qld
29285,10656,Ionics Australasia Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12,18.0,TO,Q206,21076,Elite Chemicals - Lytton,2010-12,13740.458015267175,10656,qld
29325,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12,24.0,TO,Q206,21758,Burpengary East STP,2010-12,18320.6106870229,49782,qld
29327,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12,20.0,TO,Q206,10767,Murrumba Downs WWTP,2010-12,15267.175572519083,49782,qld
29343,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12,25.0,TO,Q206,28351,Gladstone WTP,2010-12,19083.969465648854,10665,qld
29353,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12,25.0,TO,Q206,21758,Burpengary East STP,2010-12,19083.969465648854,49782,qld
29388,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12,24.0,TO,Q206,21758,Burpengary East STP,2010-11,18320.6106870229,49782,qld
29391,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-12,24.0,TO,Q206,28250,South Caboolture WRP,2010-11,18320.6106870229,49782,qld
29419,5270,Hamilton Island Enterprises Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11,2.0,TO,Q206,5270,Hamilton Island Enterprises Ltd,2010-11,1526.7175572519084,5270,qld
29434,50282,Fulton Hogan Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11,19.0,TO,Q206,50716,Brunswick Valley STP,2010-11,14503.81679389313,50282,qld
29459,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11,25.0,TO,Q206,28351,Gladstone WTP,2010-11,19083.969465648854,10665,qld
29466,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11,22.0,TO,Q206,10767,Murrumba Downs WWTP,2010-11,16793.893129770993,49782,qld
29486,10624,Wide Bay Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11,24.0,TO,Q206,22687,Howard WTP,2010-11,18320.6106870229,10624,qld
29529,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11,25.0,TO,Q206,28351,Gladstone WTP,2010-11,19083.969465648854,10665,qld
29546,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11,24.0,TO,Q206,28250,South Caboolture WRP,2010-11,18320.6106870229,49782,qld
29553,10656,Ionics Australasia Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11,18.0,TO,Q206,21076,Elite Chemicals - Lytton,2010-11,13740.458015267175,10656,qld
29605,41386,Gladstone Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11,5.2,TO,Q206,10387,Tannun # 4,2010-11,3969.4656488549617,41386,qld
29614,5270,Hamilton Island Enterprises Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11,2.0,TO,Q206,5270,Hamilton Island Enterprises Ltd,2010-11,1526.7175572519084,5270,qld
29633,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11,24.0,TO,Q206,10365,Bribie Island STP,2010-11,18320.6106870229,49782,qld
29641,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11,4.0,TO,Q206,28576,Woodford WTP,2010-11,3053.4351145038167,49782,qld
29659,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11,20.0,TO,Q206,28250,South Caboolture WRP,2010-11,15267.175572519083,49782,qld
29662,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11,4.0,TO,Q206,50154,Woodford STP,2010-11,3053.4351145038167,49782,qld
29665,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11,25.0,TO,Q206,21551,Yarwun WTP,2010-11,19083.969465648854,10665,qld
29676,10624,Wide Bay Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11,25.0,TO,Q206,22687,Howard WTP,2010-11,19083.969465648854,10624,qld
29694,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11,25.0,TO,Q206,28351,Gladstone WTP,2010-10,19083.969465648854,10665,qld
29699,10656,Ionics Australasia Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11,18.0,TO,Q206,21076,Elite Chemicals - Lytton,2010-10,13740.458015267175,10656,qld
29701,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-11,24.0,TO,Q206,21758,Burpengary East STP,2010-10,18320.6106870229,49782,qld
29742,10624,Wide Bay Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-10,25.0,TO,Q206,22687,Howard WTP,2010-10,19083.969465648854,10624,qld
29752,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-10,15.0,TO,Q206,28351,Gladstone WTP,2010-10,11450.381679389313,10665,qld
29753,41386,Gladstone Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-10,5.2,TO,Q206,30826,Yarwun WWTP,2010-10,3969.4656488549617,41386,qld
29754,41386,Gladstone Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-10,5.2,TO,Q206,10387,Tannun # 4,2010-10,3969.4656488549617,41386,qld
29757,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-10,22.0,TO,Q206,10767,Murrumba Downs WWTP,2010-10,16793.893129770993,49782,qld
29759,41348,Banana Shire Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-10,2.0,TO,Q206,41646,Moura WTP,2010-10,1526.7175572519084,41348,qld
29766,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-10,24.0,TO,Q206,28250,South Caboolture WRP,2010-10,18320.6106870229,49782,qld
29793,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-10,25.0,TO,Q206,28351,Gladstone WTP,2010-10,19083.969465648854,10665,qld
29800,10624,Wide Bay Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-10,24.0,TO,Q206,22687,Howard WTP,2010-10,18320.6106870229,10624,qld
29801,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-10,9.87,TO,Q206,47251,Rainbow Beach,2010-10,7534.3511450381675,41458,qld
29802,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-10,6.1,TO,Q206,47252,Tin Can Bay,2010-10,4656.488549618321,41458,qld
29803,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-10,6.9,TO,Q206,47245,Cooloola Cove STP,2010-10,5267.175572519084,41458,qld
29810,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-10,22.0,TO,Q206,10767,Murrumba Downs WWTP,2010-10,16793.893129770993,49782,qld
29818,5270,Hamilton Island Enterprises Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-10,2.0,TO,Q206,5270,Hamilton Island Enterprises Ltd,2010-10,1526.7175572519084,5270,qld
29857,5270,Hamilton Island Enterprises Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-10,2.0,TO,Q206,5270,Hamilton Island Enterprises Ltd,2010-10,1526.7175572519084,5270,qld
29859,5270,Hamilton Island Enterprises Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-10,2.0,TO,Q206,5270,Hamilton Island Enterprises Ltd,2010-10,1526.7175572519084,5270,qld
29868,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-10,22.0,TO,Q206,10767,Murrumba Downs WWTP,2010-10,16793.893129770993,49782,qld
29878,10624,Wide Bay Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-10,25.0,TO,Q206,22687,Howard WTP,2010-10,19083.969465648854,10624,qld
29895,5270,Hamilton Island Enterprises Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-10,2.0,TO,Q206,5270,Hamilton Island Enterprises Ltd,2010-10,1526.7175572519084,5270,qld
29896,5270,Hamilton Island Enterprises Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-10,2.0,TO,Q206,5270,Hamilton Island Enterprises Ltd,2010-10,1526.7175572519084,5270,qld
29907,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-10,24.0,TO,Q206,28250,South Caboolture WRP,2010-09,18320.6106870229,49782,qld
29913,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-10,24.0,TO,Q206,10365,Bribie Island STP,2010-09,18320.6106870229,49782,qld
29920,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-09,25.0,TO,Q206,28351,Gladstone WTP,2010-09,19083.969465648854,10665,qld
29929,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-09,24.0,TO,Q206,21758,Burpengary East STP,2010-09,18320.6106870229,49782,qld
29935,10624,Wide Bay Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-09,25.0,TO,Q206,22687,Howard WTP,2010-09,19083.969465648854,10624,qld
29940,10624,Wide Bay Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-09,25.0,TO,Q206,22687,Howard WTP,2010-09,19083.969465648854,10624,qld
29968,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-09,22.0,TO,Q206,10767,Murrumba Downs WWTP,2010-09,16793.893129770993,49782,qld
29973,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-09,24.0,TO,Q206,28250,South Caboolture WRP,2010-09,18320.6106870229,49782,qld
29981,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-09,25.0,TO,Q206,28351,Gladstone WTP,2010-09,19083.969465648854,10665,qld
30017,41348,Banana Shire Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-09,1.5,TO,Q206,41646,Moura WTP,2010-09,1145.0381679389313,41348,qld
30028,10624,Wide Bay Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-09,25.0,TO,Q206,22687,Howard WTP,2010-09,19083.969465648854,10624,qld
30032,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-09,24.0,TO,Q206,21758,Burpengary East STP,2010-09,18320.6106870229,49782,qld
30055,10656,Ionics Australasia Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-09,18.0,TO,Q206,21076,Elite Chemicals - Lytton,2010-09,13740.458015267175,10656,qld
30073,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-09,10.0,TO,Q206,28351,Gladstone WTP,2010-09,7633.587786259542,10665,qld
30104,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-09,15.0,TO,Q206,28351,Gladstone WTP,2010-09,11450.381679389313,10665,qld
30105,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-09,10.0,TO,Q206,21551,Yarwun WTP,2010-09,7633.587786259542,10665,qld
30106,41368,Western Downs Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-09,13.0,TO,Q206,41382,Dalby Town Council - WTP,2010-09,9923.664122137405,41368,qld
30115,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-09,25.0,TO,Q206,10767,Murrumba Downs WWTP,2010-09,19083.969465648854,49782,qld
30127,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-09,25.0,TO,Q206,28351,Gladstone WTP,2010-08,19083.969465648854,10665,qld
30137,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-09,25.0,TO,Q206,28250,South Caboolture WRP,2010-08,19083.969465648854,49782,qld
30143,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-08,24.0,TO,Q206,21758,Burpengary East STP,2010-08,18320.6106870229,49782,qld
30144,5270,Hamilton Island Enterprises Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-08,2.0,TO,Q206,5270,Hamilton Island Enterprises Ltd,2010-08,1526.7175572519084,5270,qld
30167,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-08,24.0,TO,Q206,10365,Bribie Island STP,2010-08,18320.6106870229,49782,qld
30171,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-08,25.0,TO,Q206,28351,Gladstone WTP,2010-08,19083.969465648854,10665,qld
30176,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-08,5.0,TO,Q206,28576,Woodford WTP,2010-08,3816.793893129771,49782,qld
30177,41358,Seqwater Northern Region,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-08,20.0,TO,Q206,28576,Woodford WTP,2010-08,15267.175572519083,41358,qld
30191,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-08,22.0,TO,Q206,10767,Murrumba Downs WWTP,2010-08,16793.893129770993,49782,qld
30204,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-08,24.0,TO,Q206,28250,South Caboolture WRP,2010-08,18320.6106870229,49782,qld
30218,41348,Banana Shire Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-08,1.5,TO,Q206,41646,Moura WTP,2010-08,1145.0381679389313,41348,qld
30220,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-08,5.2,TO,Q206,47251,Rainbow Beach,2010-08,3969.4656488549617,41458,qld
30221,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-08,7.9,TO,Q206,47245,Cooloola Cove STP,2010-08,6030.534351145038,41458,qld
30222,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-08,7.9,TO,Q206,47252,Tin Can Bay,2010-08,6030.534351145038,41458,qld
30223,5270,Hamilton Island Enterprises Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-08,1.5,TO,Q206,5270,Hamilton Island Enterprises Ltd,2010-08,1145.0381679389313,5270,qld
30253,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-08,24.0,TO,Q206,21758,Burpengary East STP,2010-08,18320.6106870229,49782,qld
30256,10656,Ionics Australasia Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-08,18.0,TO,Q206,21076,Elite Chemicals - Lytton,2010-08,13740.458015267175,10656,qld
30267,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-08,25.0,TO,Q206,28351,Gladstone WTP,2010-08,19083.969465648854,10665,qld
30303,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-08,24.0,TO,Q206,28250,South Caboolture WRP,2010-07,18320.6106870229,49782,qld
30304,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-08,22.0,TO,Q206,10767,Murrumba Downs WWTP,2010-08,16793.893129770993,49782,qld
30306,10656,Ionics Australasia Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-08,18.0,TO,Q206,21076,Elite Chemicals - Lytton,2010-08,13740.458015267175,10656,qld
30313,5270,Hamilton Island Enterprises Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-08,2.0,TO,Q206,5270,Hamilton Island Enterprises Ltd,2010-07,1526.7175572519084,5270,qld
30345,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-07,25.0,TO,Q206,28351,Gladstone WTP,2010-07,19083.969465648854,10665,qld
30353,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-07,24.0,TO,Q206,21758,Burpengary East STP,2010-07,18320.6106870229,49782,qld
30362,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-07,25.0,TO,Q206,28351,Gladstone WTP,2010-07,19083.969465648854,10665,qld
30376,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-07,24.0,TO,Q206,28250,South Caboolture WRP,2010-07,18320.6106870229,49782,qld
30395,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-07,22.0,TO,Q206,10767,Murrumba Downs WWTP,2010-07,16793.893129770993,49782,qld
30432,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-07,25.0,TO,Q206,21551,Yarwun WTP,2010-07,19083.969465648854,10665,qld
30445,5270,Hamilton Island Enterprises Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-07,2.0,TO,Q206,5270,Hamilton Island Enterprises Ltd,2010-07,1526.7175572519084,5270,qld
30459,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-07,22.0,TO,Q206,10767,Murrumba Downs WWTP,2010-07,16793.893129770993,49782,qld
30460,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-07,24.0,TO,Q206,10365,Bribie Island STP,2010-07,18320.6106870229,49782,qld
30466,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-07,24.0,TO,Q206,21758,Burpengary East STP,2010-07,18320.6106870229,49782,qld
30474,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-07,24.0,TO,Q206,28250,South Caboolture WRP,2010-07,18320.6106870229,49782,qld
30479,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-07,24.0,TO,Q206,28250,South Caboolture WRP,2010-07,18320.6106870229,49782,qld
30483,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-07,25.0,TO,Q206,28351,Gladstone WTP,2010-07,19083.969465648854,10665,qld
30497,49782,Unitywater South (Moreton Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-07,24.0,TO,Q206,10767,Murrumba Downs WWTP,2010-07,18320.6106870229,49782,qld
30500,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-07,25.0,TO,Q206,28351,Gladstone WTP,2010-07,19083.969465648854,10665,qld
30504,5270,Hamilton Island Enterprises Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-07,2.0,TO,Q206,5270,Hamilton Island Enterprises Ltd,2010-06,1526.7175572519084,5270,qld
30530,38432,Integrated Chemical & Environmental,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-07,20.0,TO,V127,38539,Integrated Chemical & Env. Systems,2010-06,15267.175572519083,38432,qld
30563,41376,Moreton Bay Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-06,24.0,TO,Q206,28250,South Caboolture WRP,2010-06,18320.6106870229,41376,qld
30578,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-06,5.0,TO,Q206,47245,Cooloola Cove STP,2010-06,3816.793893129771,41458,qld
30579,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-06,4.0,TO,Q206,47251,Rainbow Beach,2010-06,3053.4351145038167,41458,qld
30580,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-06,5.3,TO,Q206,47252,Tin Can Bay,2010-06,4045.801526717557,41458,qld
30589,41376,Moreton Bay Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-06,19.5,TO,Q206,10767,Murrumba Downs WWTP,2010-06,14885.496183206107,41376,qld
30608,41376,Moreton Bay Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-06,12.0,TO,Q206,10365,Bribie Island STP,2010-06,9160.30534351145,41376,qld
30609,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-06,25.0,TO,Q206,28351,Gladstone WTP,2010-06,19083.969465648854,10665,qld
30613,41376,Moreton Bay Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-06,24.0,TO,Q206,21758,Burpengary East STP,2010-06,18320.6106870229,41376,qld
30632,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-06,25.0,TO,Q206,28351,Gladstone WTP,2010-06,19083.969465648854,10665,qld
30654,5270,Hamilton Island Enterprises Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-06,2.0,TO,Q206,5270,Hamilton Island Enterprises Ltd,2010-06,1526.7175572519084,5270,qld
30659,41376,Moreton Bay Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-06,24.0,TO,Q206,28250,South Caboolture WRP,2010-06,18320.6106870229,41376,qld
30675,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-06,25.0,TO,Q206,28351,Gladstone WTP,2010-05,19083.969465648854,10665,qld
30713,5270,Hamilton Island Enterprises Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-05,2.0,TO,Q206,5270,Hamilton Island Enterprises Ltd,2010-05,1526.7175572519084,5270,qld
30728,10665,Gladstone Area Water Board,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-05,25.0,TO,Q206,28351,Gladstone WTP,2010-05,19083.969465648854,10665,qld
30733,41358,Seqwater Northern Region,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-05,25.0,TO,Q206,47261,Ewan Maddock Dam,2010-05,19083.969465648854,41358,qld
30750,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-05,9.0,TO,Q206,47252,Tin Can Bay,2010-05,6870.229007633588,41458,qld
30751,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-05,9.0,TO,Q206,47251,Rainbow Beach,2010-05,6870.229007633588,41458,qld
30752,41458,Gympie Regional Council,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-05,7.0,TO,Q206,47245,Cooloola Cove STP,2010-05,5343.511450381679,41458,qld
30762,41358,Seqwater Northern Region,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-05,26.0,TO,Q206,10398,Landers Shute WTP,2010-05,19847.32824427481,41358,qld
30775,41358,Seqwater Northern Region,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-05,26.0,TO,Q206,10398,Landers Shute WTP,2010-05,19847.32824427481,41358,qld
30777,41376,Moreton Bay Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-05,24.0,TO,Q206,28250,South Caboolture WRP,2010-05,18320.6106870229,41376,qld
30790,41376,Moreton Bay Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-05,24.0,TO,Q206,21758,Burpengary East STP,2010-05,18320.6106870229,41376,qld
30810,5270,Hamilton Island Enterprises Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-05,2.0,TO,Q206,5270,Hamilton Island Enterprises Ltd,2010-05,1526.7175572519084,5270,qld
30811,5270,Hamilton Island Enterprises Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-05,2.0,TO,Q206,5270,Hamilton Island Enterprises Ltd,2010-05,1526.7175572519084,5270,qld
30826,41358,Seqwater Northern Region,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-05,26.0,TO,Q206,10398,Landers Shute WTP,2010-05,19847.32824427481,41358,qld
30827,5270,Hamilton Island Enterprises Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-05,2.0,TO,Q206,5270,Hamilton Island Enterprises Ltd,2010-05,1526.7175572519084,5270,qld
30834,10656,Ionics Australasia Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-05,24.0,TO,Q206,21076,Elite Chemicals - Lytton,2010-05,18320.6106870229,10656,qld
30835,41376,Moreton Bay Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2010-05,20.0,TO,Q206,10767,Murrumba Downs WWTP,2010-05,15267.175572519083,41376,qld
