,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Quantity in L,state of Sold-To Party,Chemical product
35210,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2015-07,300.0,TO,V127,49057,Paper Australia Pty Ltd,229007.63358778626,vic,ALUSUL08
35211,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2015-07,158.706,TO,V127,49057,Paper Australia Pty Ltd,121149.61832061068,vic,ALUSUL08
35212,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2015-06,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35213,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2015-06,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35214,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2015-06,210.0,TO,V127,49057,Paper Australia Pty Ltd,160305.34351145037,vic,ALUSUL08
35215,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2015-06,310.0,TO,V127,49057,Paper Australia Pty Ltd,236641.2213740458,vic,ALUSUL08
35216,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2015-05,220.0,TO,V127,49057,Paper Australia Pty Ltd,167938.93129770993,vic,ALUSUL08
35217,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2015-05,280.0,TO,V127,49057,Paper Australia Pty Ltd,213740.45801526718,vic,ALUSUL08
35218,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2015-05,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35219,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2015-05,270.0,TO,V127,49057,Paper Australia Pty Ltd,206106.87022900762,vic,ALUSUL08
35220,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2015-05,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35221,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2015-04,210.0,TO,V127,49057,Paper Australia Pty Ltd,160305.34351145037,vic,ALUSUL08
35222,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2015-04,220.0,TO,V127,49057,Paper Australia Pty Ltd,167938.93129770993,vic,ALUSUL08
35223,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2015-04,300.0,TO,V127,49057,Paper Australia Pty Ltd,229007.63358778626,vic,ALUSUL08
35224,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2015-04,300.0,TO,V127,49057,Paper Australia Pty Ltd,229007.63358778626,vic,ALUSUL08
35225,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2015-03,260.0,TO,V127,49057,Paper Australia Pty Ltd,198473.28244274808,vic,ALUSUL08
35226,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2015-03,0.01,TO,V127,49057,Paper Australia Pty Ltd,7.633587786259542,vic,ALUSUL08
35227,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2015-03,98.114,TO,V127,49057,Paper Australia Pty Ltd,74896.18320610687,vic,ALUSUL08
35228,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2015-03,210.0,TO,V127,49057,Paper Australia Pty Ltd,160305.34351145037,vic,ALUSUL08
35229,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2015-03,270.0,TO,V127,49057,Paper Australia Pty Ltd,206106.87022900762,vic,ALUSUL08
35230,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2015-03,250.0,TO,V127,49057,Paper Australia Pty Ltd,190839.69465648854,vic,ALUSUL08
35231,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2015-02,124.523,TO,V127,49057,Paper Australia Pty Ltd,95055.72519083969,vic,ALUSUL08
35232,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2015-02,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35233,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2015-02,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35234,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2015-02,250.0,TO,V127,49057,Paper Australia Pty Ltd,190839.69465648854,vic,ALUSUL08
35235,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2015-01,250.0,TO,V127,49057,Paper Australia Pty Ltd,190839.69465648854,vic,ALUSUL08
35236,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2015-01,400.0,TO,V127,49057,Paper Australia Pty Ltd,305343.51145038166,vic,ALUSUL08
35237,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-12,45.04,TO,V127,49057,Paper Australia Pty Ltd,34381.67938931297,vic,ALUSUL08
35238,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-12,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35239,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-12,151.81,TO,V127,49057,Paper Australia Pty Ltd,115885.49618320611,vic,ALUSUL08
35240,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-12,270.0,TO,V127,49057,Paper Australia Pty Ltd,206106.87022900762,vic,ALUSUL08
35241,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-12,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35242,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-11,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35243,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-11,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35244,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-11,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35245,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-11,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35246,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-11,220.0,TO,V127,49057,Paper Australia Pty Ltd,167938.93129770993,vic,ALUSUL08
35247,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-10,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35248,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-10,71.9,TO,V127,49057,Paper Australia Pty Ltd,54885.49618320611,vic,ALUSUL08
35249,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-10,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35250,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-10,220.0,TO,V127,49057,Paper Australia Pty Ltd,167938.93129770993,vic,ALUSUL08
35251,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-09,240.0,TO,V127,49057,Paper Australia Pty Ltd,183206.106870229,vic,ALUSUL08
35252,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-09,270.0,TO,V127,49057,Paper Australia Pty Ltd,206106.87022900762,vic,ALUSUL08
35253,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-09,220.0,TO,V127,49057,Paper Australia Pty Ltd,167938.93129770993,vic,ALUSUL08
35254,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-09,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35255,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-08,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35256,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-08,400.0,TO,V127,49057,Paper Australia Pty Ltd,305343.51145038166,vic,ALUSUL08
35257,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-08,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35258,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-08,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35259,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-08,62.26,TO,V127,49057,Paper Australia Pty Ltd,47526.717557251905,vic,ALUSUL08
35260,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-07,220.0,TO,V127,49057,Paper Australia Pty Ltd,167938.93129770993,vic,ALUSUL08
35261,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-07,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35262,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-07,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35263,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-07,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35264,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-07,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35265,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-06,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35266,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-06,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35267,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-06,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35268,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-06,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35269,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-05,80.62,TO,V127,49057,Paper Australia Pty Ltd,61541.98473282443,vic,ALUSUL08
35270,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-05,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35271,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-05,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35272,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-05,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35273,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-05,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35274,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-04,250.0,TO,V127,49057,Paper Australia Pty Ltd,190839.69465648854,vic,ALUSUL08
35275,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-04,44.27,TO,V127,49057,Paper Australia Pty Ltd,33793.89312977099,vic,ALUSUL08
35276,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-04,250.0,TO,V127,49057,Paper Australia Pty Ltd,190839.69465648854,vic,ALUSUL08
35277,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-04,180.0,TO,V127,49057,Paper Australia Pty Ltd,137404.58015267176,vic,ALUSUL08
35278,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-04,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35279,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-03,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35280,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-03,400.0,TO,V127,49057,Paper Australia Pty Ltd,305343.51145038166,vic,ALUSUL08
35281,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-03,90.23,TO,V127,49057,Paper Australia Pty Ltd,68877.86259541985,vic,ALUSUL08
35282,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-02,111.0,TO,V127,49057,Paper Australia Pty Ltd,84732.82442748091,vic,ALUSUL08
35283,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-02,87.51,TO,V127,49057,Paper Australia Pty Ltd,66801.52671755725,vic,ALUSUL08
35284,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-02,129.59,TO,V127,49057,Paper Australia Pty Ltd,98923.6641221374,vic,ALUSUL08
35285,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-02,16.38,TO,V127,49057,Paper Australia Pty Ltd,12503.81679389313,vic,ALUSUL08
35286,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-02,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35287,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-01,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35288,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-01,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35289,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-01,260.0,TO,V127,49057,Paper Australia Pty Ltd,198473.28244274808,vic,ALUSUL08
35290,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2014-01,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35291,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-12,300.0,TO,V127,49057,Paper Australia Pty Ltd,229007.63358778626,vic,ALUSUL08
35292,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-12,141.74,TO,V127,49057,Paper Australia Pty Ltd,108198.47328244275,vic,ALUSUL08
35293,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-12,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35294,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-11,400.0,TO,V127,49057,Paper Australia Pty Ltd,305343.51145038166,vic,ALUSUL08
35295,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-11,146.6,TO,V127,49057,Paper Australia Pty Ltd,111908.39694656488,vic,ALUSUL08
35296,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-11,270.0,TO,V127,49057,Paper Australia Pty Ltd,206106.87022900762,vic,ALUSUL08
35297,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-11,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35298,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-10,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35299,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-10,300.0,TO,V127,49057,Paper Australia Pty Ltd,229007.63358778626,vic,ALUSUL08
35300,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-10,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35301,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-10,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35302,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-10,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35303,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-09,125.0,TO,V127,49057,Paper Australia Pty Ltd,95419.84732824427,vic,ALUSUL08
35304,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-09,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35305,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-09,128.69,TO,V127,49057,Paper Australia Pty Ltd,98236.64122137404,vic,ALUSUL08
35306,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-09,132.21,TO,V127,49057,Paper Australia Pty Ltd,100923.66412213742,vic,ALUSUL08
35307,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-08,68.14,TO,V127,49057,Paper Australia Pty Ltd,52015.26717557252,vic,ALUSUL08
35308,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-08,220.0,TO,V127,49057,Paper Australia Pty Ltd,167938.93129770993,vic,ALUSUL08
35309,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-08,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35310,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-08,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35311,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-08,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35312,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-07,132.0,TO,V127,49057,Paper Australia Pty Ltd,100763.35877862596,vic,ALUSUL08
35313,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-07,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35314,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-07,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35315,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-07,149.8,TO,V127,49057,Paper Australia Pty Ltd,114351.14503816795,vic,ALUSUL08
35316,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-06,176.75,TO,V127,49057,Paper Australia Pty Ltd,134923.66412213742,vic,ALUSUL08
35317,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-06,161.69,TO,V127,49057,Paper Australia Pty Ltd,123427.48091603053,vic,ALUSUL08
35318,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-06,250.0,TO,V127,49057,Paper Australia Pty Ltd,190839.69465648854,vic,ALUSUL08
35319,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-06,180.03,TO,V127,49057,Paper Australia Pty Ltd,137427.48091603053,vic,ALUSUL08
35320,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-05,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35321,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-05,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35322,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-05,90.7,TO,V127,49057,Paper Australia Pty Ltd,69236.64122137404,vic,ALUSUL08
35323,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-05,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35324,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-05,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35325,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-05,300.0,TO,V127,49057,Paper Australia Pty Ltd,229007.63358778626,vic,ALUSUL08
35326,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-04,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35327,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-04,200.0,TO,V127,49057,Paper Australia Pty Ltd,152671.75572519083,vic,ALUSUL08
35328,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-04,112.58,TO,V127,49057,Paper Australia Pty Ltd,85938.93129770992,vic,ALUSUL08
35329,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-03,220.0,TO,V127,49057,Paper Australia Pty Ltd,167938.93129770993,vic,ALUSUL08
35330,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-03,300.0,TO,V127,49057,Paper Australia Pty Ltd,229007.63358778626,vic,ALUSUL08
35331,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-03,115.42,TO,V127,49057,Paper Australia Pty Ltd,88106.87022900763,vic,ALUSUL08
35332,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-03,160.0,TO,V127,49057,Paper Australia Pty Ltd,122137.40458015267,vic,ALUSUL08
35333,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-02,94.83,TO,V127,49057,Paper Australia Pty Ltd,72389.31297709924,vic,ALUSUL08
35334,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-02,177.1,TO,V127,49057,Paper Australia Pty Ltd,135190.8396946565,vic,ALUSUL08
35335,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-02,250.0,TO,V127,49057,Paper Australia Pty Ltd,190839.69465648854,vic,ALUSUL08
35336,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-02,122.39,TO,V127,49057,Paper Australia Pty Ltd,93427.48091603053,vic,ALUSUL08
35337,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-02,250.0,TO,V127,49057,Paper Australia Pty Ltd,190839.69465648854,vic,ALUSUL08
35338,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-01,250.0,TO,V127,49057,Paper Australia Pty Ltd,190839.69465648854,vic,ALUSUL08
35339,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-01,250.0,TO,V127,49057,Paper Australia Pty Ltd,190839.69465648854,vic,ALUSUL08
35340,49057,Paper Australia Pty Ltd,ALUSUL08-SEC,(L30) AP Alum 8% - 2nd Clarifier,2013-01,250.0,TO,V127,49057,Paper Australia Pty Ltd,190839.69465648854,vic,ALUSUL08
