,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Document Date,Quantity in L,SH_Customer No,state
47202,60055,RTA Weipa Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-10,1.0,BOX,Q336,60130,RTA Weipa Pty Ltd,2019-10,1000.0,60055,qld
47203,60055,RTA Weipa Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-10,1.0,BOX,Q336,60130,RTA Weipa Pty Ltd,2019-10,1000.0,60055,qld
47207,64498,INTEGRATED WATER MANAGEMENT (iH2Om),PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-10,2.66,TO,N118,64520,Integrated Water Management,2019-10,1985.0746268656717,64498,qld
47213,64498,INTEGRATED WATER MANAGEMENT (iH2Om),PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-10,2.66,TO,N118,64520,Integrated Water Management,2019-10,1985.0746268656717,64498,qld
47214,41362,North Burnett Regional Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-10,2.66,TO,Q336,11522,Mundubbera WTP,2019-10,1985.0746268656717,41362,qld
47217,41362,North Burnett Regional Council,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-10,2.66,TO,Q336,22811,Gayndah Water Treatment,2019-10,1985.0746268656717,41362,qld
47219,64498,INTEGRATED WATER MANAGEMENT (iH2Om),PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-10,5.32,TO,N118,64520,Integrated Water Management,2019-09,3970.1492537313434,64498,qld
47220,62019,Industrial Cleansers Pty. Ltd.,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-10,1.33,TO,Q336,62019,Industrial Cleansers Pty. Ltd.,2019-10,992.5373134328358,62019,qld
47221,60861,Cleveland Bay Chemical Company Pty,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-10,18.0,IBC,Q336,64494,Cleveland Bay - EX WORKS (PICK-UP),2019-09,18000.0,60861,qld
47222,60861,Cleveland Bay Chemical Company Pty,PAC23-1330,PAC 23 SOLUTION - 1330KG,2019-10,18.0,IBC,Q336,60861,Cleveland Bay Chemical Company Pty,2019-09,18000.0,60861,qld
