,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Document Date,Quantity in L,SH_Customer No,state
373,6929,Upper Hunter Shire Council,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2017-03,1.0,IBC,V305,58915,Merriwa Council Depot,2017-03,1000.0,6929,nsw
375,6929,Upper Hunter Shire Council,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2017-03,2.0,IBC,V305,58915,Merriwa Council Depot,2017-03,2000.0,6929,nsw
383,53568,Teys Australia Wagga,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2017-02,2.0,IBC,V305,53568,Teys Australia Wagga,2017-02,2000.0,53568,nsw
386,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2017-02,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2017-01,1000.0,52553,nsw
396,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-12,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2016-12,1000.0,52553,nsw
398,38419,THE GREEN PIPE PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-12,1.0,BOX,V305,38419,THE GREEN PIPE PTY LTD,2016-11,1000.0,38419,nsw
402,6929,Upper Hunter Shire Council,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-11,3.93,TO,V305,58915,Merriwa Council Depot,2016-11,3000.0,6929,nsw
405,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-11,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2016-10,1000.0,52553,nsw
407,38419,THE GREEN PIPE PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-10,1.0,BOX,V305,38419,THE GREEN PIPE PTY LTD,2016-10,1000.0,38419,nsw
410,54929,John Holland Pty Ltd,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-09,1.0,IBC,N214,61127,John Holland - Parkes WTP,2016-09,1000.0,54929,nsw
411,9036,USG Boral Building Products Pty Lim,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-09,11.0,TO,N214,9036,USG Boral Building Products Pty Lim,2016-07,8396.946564885497,9036,nsw
417,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-08,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2016-08,1000.0,52553,nsw
419,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-08,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2016-08,1000.0,52553,nsw
420,9036,USG Boral Building Products Pty Lim,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-08,11.0,TO,N214,9036,USG Boral Building Products Pty Lim,2016-07,8396.946564885497,9036,nsw
424,9036,USG Boral Building Products Pty Lim,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-07,11.0,TO,N214,9036,USG Boral Building Products Pty Lim,2016-07,8396.946564885497,9036,nsw
432,38419,THE GREEN PIPE PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-07,1.0,BOX,V305,38419,THE GREEN PIPE PTY LTD,2016-07,1000.0,38419,nsw
433,9036,USG Boral Building Products Pty Lim,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-07,4.0,BOX,N214,9036,USG Boral Building Products Pty Lim,2016-04,4000.0,9036,nsw
439,9036,USG Boral Building Products Pty Lim,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-06,4.0,BOX,N214,9036,USG Boral Building Products Pty Lim,2016-04,4000.0,9036,nsw
441,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-06,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2016-05,1000.0,52553,nsw
443,9036,USG Boral Building Products Pty Lim,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-05,2.0,BOX,V305,9036,USG Boral Building Products Pty Lim,2016-05,2000.0,9036,nsw
446,9036,USG Boral Building Products Pty Lim,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-05,2.0,BOX,V305,9036,USG Boral Building Products Pty Lim,2016-05,2000.0,9036,nsw
448,9036,USG Boral Building Products Pty Lim,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-05,2.0,BOX,V305,9036,USG Boral Building Products Pty Lim,2016-04,2000.0,9036,nsw
454,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-04,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2016-04,1000.0,52553,nsw
458,9036,USG Boral Building Products Pty Lim,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-04,2.0,BOX,V305,9036,USG Boral Building Products Pty Lim,2016-04,2000.0,9036,nsw
459,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-04,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2016-03,1000.0,52553,nsw
461,38419,THE GREEN PIPE PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-04,1.0,BOX,V305,38419,THE GREEN PIPE PTY LTD,2016-04,1000.0,38419,nsw
468,9036,USG Boral Building Products Pty Lim,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-03,2.0,BOX,V305,9036,USG Boral Building Products Pty Lim,2016-03,2000.0,9036,nsw
469,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-03,2.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2016-03,2000.0,52553,nsw
479,38419,THE GREEN PIPE PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-02,1.0,BOX,V305,38419,THE GREEN PIPE PTY LTD,2016-02,1000.0,38419,nsw
480,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-02,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2016-02,1000.0,52553,nsw
490,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-01,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2016-01,1000.0,52553,nsw
494,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2016-01,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2015-12,1000.0,52553,nsw
505,6929,Upper Hunter Shire Council,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-12,2.0,IBC,V305,57337,Merriwa WTP,2015-12,2000.0,6929,nsw
520,52553,LION MINING PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-11,1.0,BOX,Q336,56998,Cracow Gold Mine c/- NQX,2015-11,1000.0,52553,nsw
521,38419,THE GREEN PIPE PTY LTD,ALUSUL08-1000,ALUMINIUM SULFATE LIQUID 1310 kgs IBC,2015-11,1.0,BOX,V305,38419,THE GREEN PIPE PTY LTD,2015-11,1000.0,38419,nsw
