,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Quantity in L,state of Sold-To Party,Chemical product
47898,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2016-03,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
47903,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2016-03,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
47910,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2016-03,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
47911,2340,South Gippsland Region Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2016-03,3.0,BOX,V127,38960,Leongatha Depot,3000.0,vic,PAC23
47912,7852,Barwon Region Water Authority,PAC23-1330,PAC 23 SOLUTION - 1330KG,2016-03,1.0,BOX,V305,17002,Apollo Bay WTP,1000.0,vic,PAC23
47914,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2016-02,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
47917,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2016-02,3.0,BOX,V305,7806,Boneo WRP,3000.0,vic,PAC23
47918,7852,Barwon Region Water Authority,PAC23-1330,PAC 23 SOLUTION - 1330KG,2016-02,1.0,IBC,V305,17002,Apollo Bay WTP,1000.0,vic,PAC23
47919,2340,South Gippsland Region Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2016-02,3.0,BOX,V127,38960,Leongatha Depot,3000.0,vic,PAC23
47922,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2016-02,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
47935,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2016-01,3.0,BOX,V305,7806,Boneo WRP,3000.0,vic,PAC23
47938,7852,Barwon Region Water Authority,PAC23-1330,PAC 23 SOLUTION - 1330KG,2016-01,1.0,BOX,V305,17002,Apollo Bay WTP,1000.0,vic,PAC23
47939,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2016-01,3.0,BOX,V305,7806,Boneo WRP,3000.0,vic,PAC23
47942,56394,Textor Technologies,PAC23-1330,PAC 23 SOLUTION - 1330KG,2016-01,1.0,BOX,V305,56394,Textor Technologies,1000.0,vic,PAC23
47943,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2016-01,1.0,BOX,V305,38759,Pakenham TP,1000.0,vic,PAC23
47944,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2016-01,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
47948,97122,Acid Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2016-01,1.0,IBC,Q336,97122,Cash Sale Account - Ixom Operations,1000.0,vic,PAC23
47951,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2016-01,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
47952,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2016-01,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
47953,97122,Bolte Civil Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2016-01,2.0,IBC,N118,97122,Cash Sale Account - Ixom Operations,2000.0,vic,PAC23
47955,8610,Murray Goulburn Co-Op Ltd Maffra,PAC23-1330,PAC 23 SOLUTION - 1330KG,2016-01,6.0,BOX,V127,8610,Murray Goulburn Co-Op Ltd Maffra,6000.0,vic,PAC23
47956,56394,Textor Technologies,PAC23-1330,PAC 23 SOLUTION - 1330KG,2016-01,1.0,BOX,V305,56394,Textor Technologies,1000.0,vic,PAC23
47957,7852,Barwon Region Water Authority,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-12,1.0,BOX,V305,17002,Apollo Bay WTP,1000.0,vic,PAC23
47958,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-12,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
47959,8610,Murray Goulburn Co-Op Ltd Maffra,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-12,10.0,BOX,V127,8610,Murray Goulburn Co-Op Ltd Maffra,10000.0,vic,PAC23
47960,8610,Murray Goulburn Co-Op Ltd Maffra,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-12,9.109,BOX,V127,8610,Murray Goulburn Co-Op Ltd Maffra,9109.0,vic,PAC23
47961,2340,South Gippsland Region Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-12,3.0,BOX,V127,38960,Leongatha Depot,3000.0,vic,PAC23
47962,8610,Murray Goulburn Co-Op Ltd Maffra,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-12,10.0,BOX,V127,8610,Murray Goulburn Co-Op Ltd Maffra,10000.0,vic,PAC23
47963,8610,Murray Goulburn Co-Op Ltd Maffra,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-12,10.0,BOX,V127,8610,Murray Goulburn Co-Op Ltd Maffra,10000.0,vic,PAC23
47965,8610,Murray Goulburn Co-Op Ltd Maffra,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-12,10.0,BOX,V127,8610,Murray Goulburn Co-Op Ltd Maffra,10000.0,vic,PAC23
47970,56394,Textor Technologies,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-12,1.0,BOX,V305,56394,Textor Technologies,1000.0,vic,PAC23
47972,8589,Goulburn Valley Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-12,1.0,BOX,V305,59101,Bonnie Doon WTP,1000.0,vic,PAC23
47973,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-12,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
47975,7852,Barwon Region Water Authority,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-12,1.0,BOX,V305,17002,Apollo Bay WTP,1000.0,vic,PAC23
47977,8610,Murray Goulburn Co-Op Ltd Maffra,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-12,8.0,BOX,V127,8610,Murray Goulburn Co-Op Ltd Maffra,8000.0,vic,PAC23
47979,56394,Textor Technologies,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-12,1.0,BOX,V305,56394,Textor Technologies,1000.0,vic,PAC23
47985,8589,Goulburn Valley Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-11,1.0,BOX,V305,59101,Bonnie Doon WTP,1000.0,vic,PAC23
47986,8610,Murray Goulburn Co-Op Ltd Maffra,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-11,8.0,BOX,V127,8610,Murray Goulburn Co-Op Ltd Maffra,8000.0,vic,PAC23
47987,2340,South Gippsland Region Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-11,3.0,BOX,V127,38960,Leongatha Depot,3000.0,vic,PAC23
47988,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-11,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
47989,56394,Textor Technologies,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-11,1.0,IBC,V305,56394,Textor Technologies,1000.0,vic,PAC23
47992,31077,Burra Foods Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-11,1.0,BOX,V305,31077,Burra Foods Pty Ltd,1000.0,vic,PAC23
47994,55486,Lend Lease Services Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-11,1.0,BOX,V305,7952,Gunbower WTP,1000.0,vic,PAC23
47995,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-11,1.0,BOX,V305,38759,Pakenham TP,1000.0,vic,PAC23
47998,8610,Murray Goulburn Co-Op Ltd Maffra,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-11,8.0,BOX,V127,8610,Murray Goulburn Co-Op Ltd Maffra,8000.0,vic,PAC23
48001,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-10,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48009,56394,Textor Technologies,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-10,1.0,IBC,V305,56394,Textor Technologies,1000.0,vic,PAC23
48011,8610,Murray Goulburn Co-Op Ltd Maffra,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-10,6.0,BOX,V127,8610,Murray Goulburn Co-Op Ltd Maffra,6000.0,vic,PAC23
48013,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-10,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48014,8610,Murray Goulburn Co-Op Ltd Maffra,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-10,2.0,BOX,V127,8610,Murray Goulburn Co-Op Ltd Maffra,2000.0,vic,PAC23
48018,8589,Goulburn Valley Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-10,1.0,BOX,V305,59101,Bonnie Doon WTP,1000.0,vic,PAC23
48019,8610,Murray Goulburn Co-Op Ltd Maffra,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-09,8.0,BOX,V127,8610,Murray Goulburn Co-Op Ltd Maffra,8000.0,vic,PAC23
48020,7852,Barwon Region Water Authority,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-09,0.6,BOX,V305,17002,Apollo Bay WTP,600.0,vic,PAC23
48022,8589,Goulburn Valley Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-09,1.0,BOX,V305,8705,Nagambie WTP,1000.0,vic,PAC23
48023,8610,Murray Goulburn Co-Op Ltd Maffra,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-09,4.0,BOX,V127,8610,Murray Goulburn Co-Op Ltd Maffra,4000.0,vic,PAC23
48024,2340,South Gippsland Region Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-09,3.0,BOX,V127,38960,Leongatha Depot,3000.0,vic,PAC23
48029,56394,Textor Technologies,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-09,1.0,IBC,V305,56394,Textor Technologies,1000.0,vic,PAC23
48033,8589,Goulburn Valley Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-08,2.0,BOX,V305,8701,Tongala WTP,2000.0,vic,PAC23
48034,56394,Textor Technologies,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-08,1.0,IBC,V305,56394,Textor Technologies,1000.0,vic,PAC23
48039,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-07,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48046,56394,Textor Technologies,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-07,1.0,IBC,V305,56394,Textor Technologies,1000.0,vic,PAC23
48047,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-07,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48049,8589,Goulburn Valley Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-07,1.0,BOX,V305,8709,Tatura WTP,1000.0,vic,PAC23
48057,2340,South Gippsland Region Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-07,3.0,BOX,V127,38960,Leongatha Depot,3000.0,vic,PAC23
48058,31077,Burra Foods Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-06,1.33,TO,V305,31077,Burra Foods Pty Ltd,992.5373134328358,vic,PAC23
48062,7852,Barwon Region Water Authority,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-06,1.0,BOX,V305,17002,Apollo Bay WTP,1000.0,vic,PAC23
48064,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-06,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48065,56394,Textor Technologies,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-06,1.0,IBC,V305,56394,Textor Technologies,1000.0,vic,PAC23
48068,8589,Goulburn Valley Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-06,1.0,BOX,V305,8709,Tatura WTP,1000.0,vic,PAC23
48069,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-06,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48070,8589,Goulburn Valley Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-06,1.0,BOX,V305,59101,Bonnie Doon WTP,1000.0,vic,PAC23
48071,8589,Goulburn Valley Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-06,3.0,BOX,V305,8701,Tongala WTP,3000.0,vic,PAC23
48075,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-06,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48080,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-05,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48081,2340,South Gippsland Region Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-05,2.0,BOX,V127,38960,Leongatha Depot,2000.0,vic,PAC23
48082,8610,Murray Goulburn Co-Op Ltd Maffra,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-05,7.0,BOX,V127,8610,Murray Goulburn Co-Op Ltd Maffra,7000.0,vic,PAC23
48083,8589,Goulburn Valley Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-05,1.0,BOX,V305,39127,Rushworth WTP,1000.0,vic,PAC23
48086,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-05,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48088,8089,Dow Performance Materials (Australi,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-05,5.0,IBC,V305,8089,Dow Performance Materials (Australi,5000.0,vic,PAC23
48089,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-05,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48090,56394,Textor Technologies,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-05,1.0,IBC,V305,56394,Textor Technologies,1000.0,vic,PAC23
48093,2340,South Gippsland Region Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-04,3.0,BOX,V127,38960,Leongatha Depot,3000.0,vic,PAC23
48094,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-04,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48095,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-04,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48097,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-04,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48098,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-04,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48099,8610,Murray Goulburn Co-Op Ltd Maffra,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-04,4.0,BOX,V127,8610,Murray Goulburn Co-Op Ltd Maffra,4000.0,vic,PAC23
48102,8589,Goulburn Valley Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-04,2.0,BOX,V305,8701,Tongala WTP,2000.0,vic,PAC23
48104,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-04,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48106,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-03,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48109,2340,South Gippsland Region Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-03,3.0,BOX,V127,38960,Leongatha Depot,3000.0,vic,PAC23
48110,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-03,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48112,8589,Goulburn Valley Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-03,1.0,BOX,V305,8701,Tongala WTP,1000.0,vic,PAC23
48113,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-03,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48115,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-02,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48116,8610,Murray Goulburn Co-Op Ltd Maffra,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-02,8.0,BOX,V127,8610,Murray Goulburn Co-Op Ltd Maffra,8000.0,vic,PAC23
48117,97122,Acid Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-02,1.0,IBC,Q336,97122,Cash Sale Account - Ixom Operations,1000.0,vic,PAC23
48119,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-02,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48123,8589,Goulburn Valley Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-02,1.0,BOX,V305,8701,Tongala WTP,1000.0,vic,PAC23
48124,8610,Murray Goulburn Co-Op Ltd Maffra,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-02,8.0,BOX,V127,8610,Murray Goulburn Co-Op Ltd Maffra,8000.0,vic,PAC23
48125,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-02,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48128,2340,South Gippsland Region Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-02,1.0,BOX,V305,38960,Leongatha Depot,1000.0,vic,PAC23
48129,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-02,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48130,56394,Textor Technologies,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-02,1.0,IBC,V305,56394,Textor Technologies,1000.0,vic,PAC23
48133,8589,Goulburn Valley Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-01,1.0,BOX,V305,8701,Tongala WTP,1000.0,vic,PAC23
48134,55486,Lend Lease Services Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-01,0.798,TO,V305,7952,Gunbower WTP,595.5223880597015,vic,PAC23
48135,7852,Barwon Region Water Authority,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-01,1.0,BOX,V305,17002,Apollo Bay WTP,1000.0,vic,PAC23
48137,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-01,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48139,8610,Murray Goulburn Co-Op Ltd Maffra,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-01,8.0,BOX,V127,22178,Maffra WWTP,8000.0,vic,PAC23
48140,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-01,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48141,7818,Yarra Valley Water Corporation,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-01,1.0,BOX,V305,41857,Aurora STP,1000.0,vic,PAC23
48143,55486,Lend Lease Services Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-01,1.0,BOX,V305,7952,Gunbower WTP,1000.0,vic,PAC23
48144,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-01,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48145,7852,Barwon Region Water Authority,PAC23-1330,PAC 23 SOLUTION - 1330KG,2015-01,1.0,BOX,V305,17002,Apollo Bay WTP,1000.0,vic,PAC23
48149,8589,Goulburn Valley Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-12,1.0,BOX,V305,8701,Tongala WTP,1000.0,vic,PAC23
48152,8610,Murray Goulburn Co-Op Ltd Maffra,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-12,8.0,BOX,V127,22178,Maffra WWTP,8000.0,vic,PAC23
48156,56394,Textor Technologies,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-12,1.0,IBC,V305,56394,Textor Technologies,1000.0,vic,PAC23
48157,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-12,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48165,8589,Goulburn Valley Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-12,1.0,BOX,V305,8701,Tongala WTP,1000.0,vic,PAC23
48167,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-12,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48168,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-11,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48169,7818,Yarra Valley Water Corporation,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-11,1.0,BOX,V305,41857,Aurora STP,1000.0,vic,PAC23
48170,7852,Barwon Region Water Authority,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-11,1.0,BOX,V305,17002,Apollo Bay WTP,1000.0,vic,PAC23
48171,56394,Textor Technologies,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-11,1.0,IBC,V305,56394,Textor Technologies,1000.0,vic,PAC23
48172,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-11,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48173,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-11,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48174,8610,Murray Goulburn Co-Op Ltd Maffra,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-11,8.0,BOX,V127,22178,Maffra WWTP,8000.0,vic,PAC23
48175,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-11,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48176,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-11,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48178,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-11,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48181,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-11,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48182,8610,Murray Goulburn Co-Op Ltd Maffra,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-11,8.0,BOX,V127,22178,Maffra WWTP,8000.0,vic,PAC23
48183,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-11,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48185,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-10,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48186,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-10,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48187,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-10,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48188,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-10,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48189,8610,Murray Goulburn Co-Op Ltd Maffra,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-10,8.0,BOX,V127,8610,Murray Goulburn Co-Op Ltd Maffra,8000.0,vic,PAC23
48190,8589,Goulburn Valley Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-10,2.0,BOX,V305,8701,Tongala WTP,2000.0,vic,PAC23
48191,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-10,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48192,56394,Textor Technologies,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-10,1.0,IBC,V305,56394,Textor Technologies,1000.0,vic,PAC23
48194,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-10,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48195,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-10,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48196,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-10,1.0,BOX,V310,7806,Boneo WRP,1000.0,vic,PAC23
48197,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-10,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48198,8610,Murray Goulburn Co-Op Ltd Maffra,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-10,8.0,BOX,V127,8610,Murray Goulburn Co-Op Ltd Maffra,8000.0,vic,PAC23
48199,7852,Barwon Region Water Authority,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-10,1.0,BOX,V305,17002,Apollo Bay WTP,1000.0,vic,PAC23
48200,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-10,1.0,BOX,V310,7806,Boneo WRP,1000.0,vic,PAC23
48201,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-09,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48203,55486,Lend Lease Services Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-09,1.0,BOX,V310,7952,Gunbower WTP,1000.0,vic,PAC23
48204,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-09,1.0,BOX,V305,7806,Boneo WRP,1000.0,vic,PAC23
48205,8589,Goulburn Valley Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-09,1.0,BOX,V305,8701,Tongala WTP,1000.0,vic,PAC23
48206,8589,Goulburn Valley Water,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-09,1.0,BOX,V305,8709,Tatura WTP,1000.0,vic,PAC23
48207,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-09,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48208,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-09,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48209,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-09,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48210,8610,Murray Goulburn Co-Op Ltd Maffra,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-09,8.0,BOX,V127,8610,Murray Goulburn Co-Op Ltd Maffra,8000.0,vic,PAC23
48211,7805,South East Water Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-09,2.0,BOX,V305,7806,Boneo WRP,2000.0,vic,PAC23
48212,56394,Textor Technologies,PAC23-1330,PAC 23 SOLUTION - 1330KG,2014-09,1.0,IBC,V305,56394,Textor Technologies,1000.0,vic,PAC23
