,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Quantity in L,SH_Customer No,state
25066,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,15.6,TO,T101,38740,Huonville WTP,11908.396946564884,47817,tas
25081,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,8.0,TO,T101,39034,BURNIE WWTP,6106.8702290076335,47827,tas
25092,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,25.0,TO,T101,38536,Bryn Estyn Chemical Store,19083.969465648854,47817,tas
25116,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,3.6,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,2748.091603053435,8050,tas
25119,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,20.0,TO,T101,38618,Mt Leslie Water Treatment Plant,15267.175572519083,47805,tas
25134,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,25.0,TO,T101,38747,Norske Skog Paper Mills -  Boyer,19083.969465648854,8050,tas
25135,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,9.0,TO,T101,38583,St Helens WTP,6870.229007633588,47805,tas
25140,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-03,9.0,TO,T101,41910,St Helens WWTP,6870.229007633588,47805,tas
25151,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,11.9,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,9083.969465648855,8050,tas
25152,7996,Norske Skog Paper Mills (Australia),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,18.0,TO,V319,7997,Norske Skog - Albury,13740.458015267175,7996,tas
25158,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,25.0,TO,T101,38536,Bryn Estyn Chemical Store,19083.969465648854,47817,tas
25161,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,20.0,TO,T101,9579,Ridgley  (Burnie WTP),15267.175572519083,47827,tas
25163,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,10.0,TO,T101,38619,Reatta Road Water Treatment Plant,7633.587786259542,47805,tas
25176,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,18.0,TO,T101,38595,Cam WTP,13740.458015267175,47827,tas
25183,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,20.0,TO,T101,30024,Longford Water Treatment Plant,15267.175572519083,47805,tas
25186,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,25.0,TO,T101,38536,Bryn Estyn Chemical Store,19083.969465648854,47817,tas
25197,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,22.0,TO,T101,38616,Chimney Saddle WTP,16793.893129770993,47805,tas
25212,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,3.885,TO,T101,38597,Cradle Coast Water -  Barrington,2965.648854961832,47827,tas
25213,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,18.0,TO,T101,38596,Forth Water Treatment Plant,13740.458015267175,47827,tas
25223,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,1.036,TO,T101,9656,Blackmans Bay WWTP,790.8396946564885,47817,tas
25235,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,22.0,TO,T101,38617,Distillery Creek Water Treatment Pl,16793.893129770993,47805,tas
25238,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,25.0,TO,T101,38536,Bryn Estyn Chemical Store,19083.969465648854,47817,tas
25244,7996,Norske Skog Paper Mills (Australia),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,18.0,TO,V319,7997,Norske Skog - Albury,13740.458015267175,7996,tas
25248,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,22.0,TO,T101,38743,Strahan,16793.893129770993,47827,tas
25253,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,10.9,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,8320.610687022901,8050,tas
25266,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,8.0,TO,T101,39034,BURNIE WWTP,6106.8702290076335,47827,tas
25268,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,20.0,TO,T101,38600,White Hills WTP,15267.175572519083,47827,tas
25271,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,20.0,TO,T101,38598,Gawler WTP,15267.175572519083,47827,tas
25293,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,22.0,TO,T101,40329,East Coast ALUM Milk Run,16793.893129770993,47817,tas
25320,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,25.0,TO,T101,38536,Bryn Estyn Chemical Store,19083.969465648854,47817,tas
25323,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,10.8,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,8244.274809160306,8050,tas
25324,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,10.8,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,8244.274809160306,8050,tas
25354,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,10.0,TO,T101,38616,Chimney Saddle WTP,7633.587786259542,47805,tas
25366,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,24.8,TO,T101,38747,Norske Skog Paper Mills -  Boyer,18931.297709923663,8050,tas
25367,7996,Norske Skog Paper Mills (Australia),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,18.0,TO,V319,7997,Norske Skog - Albury,13740.458015267175,7996,tas
25389,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,47817,tas
25405,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,9.0,TO,T101,38735,Scottsdale WTP,6870.229007633588,47805,tas
25406,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,11.0,TO,T101,38734,Bridport Water Treatment Plant,8396.946564885497,47805,tas
25408,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,9.78,TO,T101,38747,Norske Skog Paper Mills -  Boyer,7465.648854961832,8050,tas
25415,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,22.0,TO,T101,38740,Huonville WTP,16793.893129770993,47817,tas
25424,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,22.0,TO,T101,38617,Distillery Creek Water Treatment Pl,16793.893129770993,47805,tas
25443,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-02,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,47817,tas
25449,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,15.01,TO,T101,38747,Norske Skog Paper Mills -  Boyer,11458.015267175571,8050,tas
25452,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,22.0,TO,T101,38596,Forth Water Treatment Plant,16793.893129770993,47827,tas
25453,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,25.0,TO,T101,38747,Norske Skog Paper Mills -  Boyer,19083.969465648854,8050,tas
25464,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,8.0,TO,T101,39034,BURNIE WWTP,6106.8702290076335,47827,tas
25467,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,20.0,TO,T101,38599,Smithton WTP,15267.175572519083,47827,tas
25468,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,14.0,TO,T101,38595,Cam WTP,10687.022900763359,47827,tas
25476,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,10.0,TO,T101,38617,Distillery Creek Water Treatment Pl,7633.587786259542,47805,tas
25495,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,47817,tas
25508,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,22.0,TO,T101,38616,Chimney Saddle WTP,16793.893129770993,47805,tas
25509,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,10.0,TO,T101,38619,Reatta Road Water Treatment Plant,7633.587786259542,47805,tas
25513,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,22.0,TO,T101,38743,Strahan,16793.893129770993,47827,tas
25520,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,1.036,TO,T101,9656,Blackmans Bay WWTP,790.8396946564885,47817,tas
25530,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,12.8,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,9770.992366412214,8050,tas
25546,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,25.0,TO,T101,38747,Norske Skog Paper Mills -  Boyer,19083.969465648854,8050,tas
25556,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,5.0,TO,T101,46343,Cambridge Treatment Plant,3816.793893129771,47817,tas
25573,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,25.0,TO,T101,38536,Bryn Estyn Chemical Store,19083.969465648854,47817,tas
25586,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,20.0,TO,T101,38598,Gawler WTP,15267.175572519083,47827,tas
25587,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,22.0,TO,T101,38596,Forth Water Treatment Plant,16793.893129770993,47827,tas
25592,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,14.7,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,11221.374045801525,8050,tas
25600,7996,Norske Skog Paper Mills (Australia),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,18.0,TO,V319,7997,Norske Skog - Albury,13740.458015267175,7996,tas
25604,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,8.0,TO,T101,39034,BURNIE WWTP,6106.8702290076335,47827,tas
25633,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,20.0,TO,T101,30024,Longford Water Treatment Plant,15267.175572519083,47805,tas
25635,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,9.1,TO,T101,38739,Dover WTP,6946.564885496183,47817,tas
25636,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,14.3,TO,T101,38740,Huonville WTP,10916.030534351145,47817,tas
25655,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,7.8,TO,T101,49712,Cradle Valley WWTP,5954.198473282442,47827,tas
25656,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,20.0,TO,T101,9579,Ridgley  (Burnie WTP),15267.175572519083,47827,tas
25683,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,1.036,TO,T101,9656,Blackmans Bay WWTP,790.8396946564885,47817,tas
25685,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,15.45,TO,T101,8050,Norske Skog Paper Mills Aust. Ltd,11793.893129770991,8050,tas
25691,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,47817,tas
25711,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,25.0,TO,T101,38536,Bryn Estyn Chemical Store,19083.969465648854,47817,tas
25713,7996,Norske Skog Paper Mills (Australia),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,18.0,TO,V319,7997,Norske Skog - Albury,13740.458015267175,7996,tas
25732,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,7.5,TO,T101,38730,Westbury Waste Water TP,5725.1908396946565,47805,tas
25734,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,19.0,TO,T101,38595,Cam WTP,14503.81679389313,47827,tas
25759,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2012-01,25.0,TO,T101,38747,Norske Skog Paper Mills -  Boyer,19083.969465648854,8050,tas
25763,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,3.6,TO,T101,38747,Norske Skog Paper Mills -  Boyer,2748.091603053435,8050,tas
25773,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,22.0,TO,T101,38616,Chimney Saddle WTP,16793.893129770993,47805,tas
25815,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,20.0,TO,T101,38618,Mt Leslie Water Treatment Plant,15267.175572519083,47805,tas
25817,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,25.0,TO,T101,38536,Bryn Estyn Chemical Store,19083.969465648854,47817,tas
25831,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,22.0,TO,T101,38617,Distillery Creek Water Treatment Pl,16793.893129770993,47805,tas
25832,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,11.0,TO,T101,38730,Westbury Waste Water TP,8396.946564885497,47805,tas
25834,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,8.0,TO,T101,39034,BURNIE WWTP,6106.8702290076335,47827,tas
25837,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,25.0,TO,T101,38536,Bryn Estyn Chemical Store,19083.969465648854,47817,tas
25857,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,22.0,TO,T101,38596,Forth Water Treatment Plant,16793.893129770993,47827,tas
25860,7996,Norske Skog Paper Mills (Australia),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,18.0,TO,V319,7997,Norske Skog - Albury,13740.458015267175,7996,tas
25887,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,22.0,TO,T101,38732,Bothwell WTP,16793.893129770993,47817,tas
25888,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,22.0,TO,T101,38743,Strahan,16793.893129770993,47827,tas
25899,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,47817,tas
25907,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,14.7,TO,T101,38747,Norske Skog Paper Mills -  Boyer,11221.374045801525,8050,tas
25908,7996,Norske Skog Paper Mills (Australia),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,18.0,TO,V319,7997,Norske Skog - Albury,13740.458015267175,7996,tas
25937,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,22.0,TO,T101,40329,East Coast ALUM Milk Run,16793.893129770993,47817,tas
25947,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,47817,tas
25949,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,4.5,TO,T101,38597,Cradle Coast Water -  Barrington,3435.114503816794,47827,tas
25950,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,18.0,TO,T101,38600,White Hills WTP,13740.458015267175,47827,tas
25964,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,10.0,TO,T101,38619,Reatta Road Water Treatment Plant,7633.587786259542,47805,tas
25975,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,13.0,TO,T101,38747,Norske Skog Paper Mills -  Boyer,9923.664122137405,8050,tas
26004,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,8.0,TO,T101,39034,BURNIE WWTP,6106.8702290076335,47827,tas
26005,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,10.0,TO,T101,38734,Bridport Water Treatment Plant,7633.587786259542,47805,tas
26006,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,9.0,TO,T101,38735,Scottsdale WTP,6870.229007633588,47805,tas
26037,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,19.0,TO,T101,38595,Cam WTP,14503.81679389313,47827,tas
26038,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,22.0,TO,T101,38740,Huonville WTP,16793.893129770993,47817,tas
26043,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,7.45,TO,T101,38747,Norske Skog Paper Mills -  Boyer,5687.022900763359,8050,tas
26044,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,22.0,TO,T101,38617,Distillery Creek Water Treatment Pl,16793.893129770993,47805,tas
26055,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,1.036,TO,T101,9656,Blackmans Bay WWTP,790.8396946564885,47817,tas
26065,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,12.0,TO,T101,38583,St Helens WTP,9160.30534351145,47805,tas
26066,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,6.5,TO,T101,41910,St Helens WWTP,4961.832061068702,47805,tas
26074,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-12,24.0,TO,T101,38747,Norske Skog Paper Mills -  Boyer,18320.6106870229,8050,tas
26081,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-11,12.05,TO,T101,38747,Norske Skog Paper Mills -  Boyer,9198.473282442748,8050,tas
26083,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-11,20.0,TO,T101,30024,Longford Water Treatment Plant,15267.175572519083,47805,tas
26084,7996,Norske Skog Paper Mills (Australia),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-11,18.0,TO,V319,7997,Norske Skog - Albury,13740.458015267175,7996,tas
26085,9598,Rio Tinto Aluminium (Bell Bay),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-11,20.0,TO,T101,38591,Rio Tinto Aluminium - Bell Bay,15267.175572519083,9598,tas
26092,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-11,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,47817,tas
26095,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-11,22.0,TO,T101,38616,Chimney Saddle WTP,16793.893129770993,47805,tas
26103,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-11,22.0,TO,T101,38596,Forth Water Treatment Plant,16793.893129770993,47827,tas
26114,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-11,20.0,TO,T101,38598,Gawler WTP,15267.175572519083,47827,tas
26121,7996,Norske Skog Paper Mills (Australia),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-11,18.0,TO,V319,7997,Norske Skog - Albury,13740.458015267175,7996,tas
26149,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-11,20.0,TO,T101,38747,Norske Skog Paper Mills -  Boyer,15267.175572519083,8050,tas
26151,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-11,4.5,TO,T101,46343,Cambridge Treatment Plant,3435.114503816794,47817,tas
26158,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-11,20.0,TO,T101,38599,Smithton WTP,15267.175572519083,47827,tas
26159,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-11,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,47817,tas
26175,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-11,10.0,TO,T101,38619,Reatta Road Water Treatment Plant,7633.587786259542,47805,tas
26176,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-11,8.0,TO,T101,39034,BURNIE WWTP,6106.8702290076335,47827,tas
26181,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-11,11.5,TO,T101,38747,Norske Skog Paper Mills -  Boyer,8778.625954198473,8050,tas
26203,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-11,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,47817,tas
26231,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-11,20.0,TO,T101,38588,Ridgley WTP - City Of Burnie,15267.175572519083,47827,tas
26239,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-11,10.7,TO,T101,38747,Norske Skog Paper Mills -  Boyer,8167.938931297709,8050,tas
26253,7996,Norske Skog Paper Mills (Australia),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-11,18.0,TO,V349,7997,Norske Skog - Albury,13740.458015267175,7996,tas
26255,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-11,22.0,TO,T101,38744,Tullah WTP,16793.893129770993,47827,tas
26267,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-11,22.0,TO,T101,38616,Chimney Saddle WTP,16793.893129770993,47805,tas
26268,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-11,22.0,TO,T101,38616,Chimney Saddle WTP,16793.893129770993,47805,tas
26275,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-11,26.0,TO,T101,38536,Bryn Estyn Chemical Store,19847.32824427481,47817,tas
26294,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-11,12.75,TO,T101,38747,Norske Skog Paper Mills -  Boyer,9732.824427480917,8050,tas
26295,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-11,22.0,TO,T101,38617,Distillery Creek Water Treatment Pl,16793.893129770993,47805,tas
26328,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-11,1.036,TO,T101,9656,Blackmans Bay WWTP,790.8396946564885,47817,tas
26333,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-11,4.5,TO,T101,46343,Cambridge Treatment Plant,3435.114503816794,47817,tas
26334,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-11,24.0,TO,T101,38747,Norske Skog Paper Mills -  Boyer,18320.6106870229,8050,tas
26337,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-11,8.0,TO,T101,39034,BURNIE WWTP,6106.8702290076335,47827,tas
26344,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-10,12.49,TO,T101,38747,Norske Skog Paper Mills -  Boyer,9534.351145038168,8050,tas
26345,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-10,22.0,TO,T101,38596,Forth Water Treatment Plant,16793.893129770993,47827,tas
26352,7996,Norske Skog Paper Mills (Australia),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-10,18.0,TO,V349,7997,Norske Skog - Albury,13740.458015267175,7996,tas
26354,7996,Norske Skog Paper Mills (Australia),ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-10,18.0,TO,V349,7997,Norske Skog - Albury,13740.458015267175,7996,tas
26362,47827,Cradle Mountain Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-10,18.0,TO,T101,38595,Cam WTP,13740.458015267175,47827,tas
26372,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-10,25.0,TO,T101,38536,Bryn Estyn Chemical Store,19083.969465648854,47817,tas
26391,8050,Norske Skog Paper Mills Aust. Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-10,24.0,TO,T101,38747,Norske Skog Paper Mills -  Boyer,18320.6106870229,8050,tas
26398,47805,Ben Lomond Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-10,20.0,TO,T101,38618,Mt Leslie Water Treatment Plant,15267.175572519083,47805,tas
26406,47817,Southern Water,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2011-10,22.0,TO,T101,38740,Huonville WTP,16793.893129770993,47817,tas
