,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Quantity in L,state of Sold-To Party,Chemical product
48641,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-11,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48644,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-11,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48645,40590,Active Chemicals Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-11,13.3,TO,N118,52440,Active Chemicals,9925.373134328358,nsw,PAC23
48648,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-11,1.0,BOX,Q336,50722,Banora Point WWTP,1000.0,nsw,PAC23
48649,52419,Tasman Water Technologies Pty Limit,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-11,2.0,BOX,N118,52488,OVIVO - SEVEN HILLS,2000.0,nsw,PAC23
48650,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-11,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48651,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-10,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48654,40590,Active Chemicals Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-10,13.33,TO,N118,40590,Active Chemicals Pty Ltd,9947.76119402985,nsw,PAC23
48656,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-10,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48659,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-10,1.0,BOX,Q336,50722,Banora Point WWTP,1000.0,nsw,PAC23
48663,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-09,1.0,BOX,Q336,50722,Banora Point WWTP,1000.0,nsw,PAC23
48664,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-09,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48665,40590,Active Chemicals Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-09,6.65,TO,N118,41043,Active Chemicals - Own Cartage,4962.686567164179,nsw,PAC23
48666,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-09,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48668,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-09,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48669,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-09,1.0,BOX,Q336,50722,Banora Point WWTP,1000.0,nsw,PAC23
48671,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-09,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48673,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-09,1.0,BOX,Q336,50722,Banora Point WWTP,1000.0,nsw,PAC23
48674,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-08,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48676,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-08,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48677,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-08,1.0,BOX,Q336,50722,Banora Point WWTP,1000.0,nsw,PAC23
48678,40590,Active Chemicals Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-08,6.65,TO,N118,41043,Active Chemicals - Own Cartage,4962.686567164179,nsw,PAC23
48679,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-08,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48683,40590,Active Chemicals Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-08,6.65,TO,N118,41043,Active Chemicals - Own Cartage,4962.686567164179,nsw,PAC23
48685,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-08,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48689,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-07,1.0,BOX,Q336,50722,Banora Point WWTP,1000.0,nsw,PAC23
48691,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-07,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48693,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-07,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48694,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-07,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48695,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-07,1.0,BOX,Q336,50722,Banora Point WWTP,1000.0,nsw,PAC23
48696,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-07,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48697,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-07,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48699,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-06,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48703,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-06,1.0,BOX,Q336,50722,Banora Point WWTP,1000.0,nsw,PAC23
48707,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-06,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48708,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-06,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48710,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-06,1.0,BOX,Q336,50722,Banora Point WWTP,1000.0,nsw,PAC23
48711,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-05,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48713,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-05,1.0,BOX,Q336,50722,Banora Point WWTP,1000.0,nsw,PAC23
48714,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-05,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48715,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-05,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48717,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-05,1.0,BOX,Q336,50722,Banora Point WWTP,1000.0,nsw,PAC23
48719,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-05,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48720,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-04,1.0,BOX,Q336,50722,Banora Point WWTP,1000.0,nsw,PAC23
48721,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-04,1.0,BOX,Q336,50722,Banora Point WWTP,1000.0,nsw,PAC23
48722,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-04,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48724,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-04,21.28,TO,N118,51395,Integra WTS - Kirrawee,15880.597014925374,nsw,PAC23
48725,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-04,1.0,BOX,Q336,50722,Banora Point WWTP,1000.0,nsw,PAC23
48727,5886,Integra Water Treatment Solutions,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-04,23.94,TO,N118,51395,Integra WTS - Kirrawee,17865.671641791047,nsw,PAC23
48728,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-03,1.0,BOX,Q302,50722,Banora Point WWTP,1000.0,nsw,PAC23
48729,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-03,1.0,BOX,Q336,50722,Banora Point WWTP,1000.0,nsw,PAC23
48731,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-03,1.0,BOX,Q302,50722,Banora Point WWTP,1000.0,nsw,PAC23
48733,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-03,1.0,BOX,Q302,50722,Banora Point WWTP,1000.0,nsw,PAC23
48737,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-02,1.0,BOX,Q302,50722,Banora Point WWTP,1000.0,nsw,PAC23
48742,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-02,1.0,BOX,Q302,50722,Banora Point WWTP,1000.0,nsw,PAC23
48747,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2011-01,1.0,BOX,Q302,50722,Banora Point WWTP,1000.0,nsw,PAC23
48761,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-12,1.0,BOX,Q320,50722,Banora Point WWTP,1000.0,nsw,PAC23
48772,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-12,1.0,BOX,Q320,50722,Banora Point WWTP,1000.0,nsw,PAC23
48773,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-11,1.0,BOX,Q320,50722,Banora Point WWTP,1000.0,nsw,PAC23
48780,40590,Active Chemicals Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-11,3.99,TO,N118,41043,Active Chemicals - Own Cartage,2977.6119402985078,nsw,PAC23
48782,34491,Downer Utilities Australia Pty Ltd,PAC23-1330,PAC 23 SOLUTION - 1330KG,2010-11,1.0,BOX,Q320,50722,Banora Point WWTP,1000.0,nsw,PAC23
48929,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NEW,PAC 23 SOLUTION - 1330KG,2020-02,2.66,TO,V305,53819,"MCG RWTP, Gate 3",1985.0746268656717,nsw,PAC23
48945,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-04,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
48946,9138,Formula Chemicals Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-04,1.33,TO,N500,9138,Formula Chemicals Pty Ltd,992.5373134328358,nsw,PAC23
48947,9138,Formula Chemicals Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-04,3.99,TO,N500,9138,Formula Chemicals Pty Ltd,2977.6119402985078,nsw,PAC23
48961,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-03,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
48963,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-03,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
48971,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-03,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
48979,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-03,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
48993,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-02,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
48994,9340,Ecolab Pty Ltd t/a Nalco Australia,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-02,1.33,TO,Q336,63895,Norco Foods ICBU,992.5373134328358,nsw,PAC23
49002,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-02,17.0,BOX,N118,53823,Solugistics,17000.0,nsw,PAC23
49007,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-02,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49024,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-01,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49027,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2021-01,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49028,9138,Formula Chemicals Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-12,3.99,TO,N118,9138,Formula Chemicals Pty Ltd,2977.6119402985078,nsw,PAC23
49036,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-12,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49039,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-12,2.66,TO,N118,55326,National Transport & Distribution,1985.0746268656717,nsw,PAC23
49042,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-12,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49050,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-12,15.0,IBC,N500,53823,Solugistics,15000.0,nsw,PAC23
49051,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-12,2.0,IBC,N500,53823,Solugistics,2000.0,nsw,PAC23
49056,56480,Port Macquarie Hastings Council,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-12,1.0,BOX,N118,57588,Port Macquarie Depot,1000.0,nsw,PAC23
49060,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-11,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49067,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-11,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49072,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-11,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49075,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-11,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49081,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-11,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49092,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-10,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49094,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-10,2.66,TO,N118,55326,National Transport & Distribution,1985.0746268656717,nsw,PAC23
49097,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-10,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49099,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-09,1.3,TO,N118,55326,National Transport & Distribution,970.1492537313434,nsw,PAC23
49102,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-09,1.33,TO,N118,55326,National Transport & Distribution,992.5373134328358,nsw,PAC23
49103,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-09,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49112,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-09,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49121,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-09,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49127,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-09,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49132,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-08,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49155,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-07,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49165,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-07,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49168,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-07,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49169,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-06,1.33,TO,N118,65354,Huntingwood Depot,992.5373134328358,nsw,PAC23
49172,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-06,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49175,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-06,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49178,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-05,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49179,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-05,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49181,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-05,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49183,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-05,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49185,62944,Mid-Coast Council,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-05,2.66,TO,N118,63030,Bootawa WTP,1985.0746268656717,nsw,PAC23
49187,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-05,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49188,8874,Peak Gold Mines Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-05,8.0,BOX,N118,8874,Peak Gold Mines Pty Ltd,8000.0,nsw,PAC23
49189,9138,Formula Chemicals Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-04,5.32,TO,N118,9138,Formula Chemicals Pty Ltd,3970.1492537313434,nsw,PAC23
49191,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-04,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49194,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-04,2.66,TO,N118,65354,Huntingwood Depot,1985.0746268656717,nsw,PAC23
49196,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-04,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49202,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-03,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49203,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-03,1.33,TO,N118,65354,Huntingwood Depot,992.5373134328358,nsw,PAC23
49205,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-03,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49211,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-02,1.33,TO,N118,65354,Huntingwood Depot,992.5373134328358,nsw,PAC23
49213,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-02,1.33,TO,V305,53819,"MCG RWTP, Gate 3",992.5373134328358,nsw,PAC23
49215,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-02,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49216,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-02,5.32,TO,N118,65354,Huntingwood Depot,3970.1492537313434,nsw,PAC23
49217,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-02,17.0,IBC,N118,65209,Tollblend - Moorebank,17000.0,nsw,PAC23
49223,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-02,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49228,9138,Formula Chemicals Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-01,1.33,TO,N118,9138,Formula Chemicals Pty Ltd,992.5373134328358,nsw,PAC23
49229,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-01,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49231,9138,Formula Chemicals Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-01,3.99,TO,N118,9138,Formula Chemicals Pty Ltd,2977.6119402985078,nsw,PAC23
49236,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2020-01,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49237,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2019-12,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49238,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2019-12,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49240,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2019-12,17.0,IBC,N118,65209,Tollblend - Moorebank,17000.0,nsw,PAC23
49242,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2019-12,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49243,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2019-11,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49246,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2019-11,2.66,TO,N118,64414,Nowra Transport & Distribution,1985.0746268656717,nsw,PAC23
49249,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2019-10,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49251,62156,Solugistics,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2019-10,17.0,IBC,N118,53823,Solugistics,17000.0,nsw,PAC23
49260,9138,Formula Chemicals Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2019-09,5.32,TO,N118,9138,Formula Chemicals Pty Ltd,3970.1492537313434,nsw,PAC23
49261,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2019-09,2.66,TO,N118,64414,Nowra Transport & Distribution,1985.0746268656717,nsw,PAC23
49266,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2019-07,2.66,TO,N118,64414,Nowra Transport & Distribution,1985.0746268656717,nsw,PAC23
49281,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2019-03,1.33,TO,N118,61958,Southern Cross Transport Terminal,992.5373134328358,nsw,PAC23
49282,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2019-03,2.66,TO,N118,61958,Southern Cross Transport Terminal,1985.0746268656717,nsw,PAC23
49292,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2019-01,1.33,TO,V305,53819,"MCG RWTP, Gate 3",992.5373134328358,nsw,PAC23
49300,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-12,1.33,TO,V305,53819,"MCG RWTP, Gate 3",992.5373134328358,nsw,PAC23
49303,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-11,1.0,BOX,V305,53819,"MCG RWTP, Gate 3",1000.0,nsw,PAC23
49309,34491,Downer Utilities Australia Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-10,1.33,TO,V305,53819,"MCG RWTP, Gate 3",992.5373134328358,nsw,PAC23
49312,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-10,1.33,TO,N118,61958,Southern Cross Transport Terminal,992.5373134328358,nsw,PAC23
49320,8913,Nowra Chemical Manufacturers Pty Lt,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-10,1.33,TO,N118,61958,Southern Cross Transport Terminal,992.5373134328358,nsw,PAC23
49322,56283,Aquapac Pty Ltd,PAC23-1330NR,PAC 23 SOLUTION - 1330KG IBC NR,2018-09,22.61,TO,N118,56283,Aquapac Pty Ltd,16873.13432835821,nsw,PAC23
