SH_Customer No,SH_Customer City,SH_Customer Post Code
0000005536,Boulia,4829
0000005537,GATTON,4350
0000005538,KIPPA RING,4019
0000005539,Carole Park,4300
0000005540,Hemmant,4174
0000005541,ST LAWRENCE,4707
0000005542,DYSART,4745
0000005543,MIDDLEMOUNT,4746
0000005544,THARGOMINDAH,4492
0000005545,CUNNAMULLA,4490
0000005546,QUILPIE,4480
0000005547,Eagle Farm,4009
0000005548,CABOOLTURE,4519
0000005549,CARRARA,4211
0000005550,NORMANTON,4890
0000005552,Cloncurry,4824
0000005554,GAVEN,4211
0000005556,Crows Nest,4355
0000005557,INDOOROOPILLY,4068
0000005558,INGHAM,4850
0000005559,NARANGBA,4504
0000005560,DALBY,4405
0000005561,NORTH CAIRNS,4870
0000005562,BAMAGA,4876
0000005563,GEEBUNG,4034
0000005564,TINGALPA,4173
0000005565,EIDSVOLD,4627
0000005566,RICHLANDS,4077
0000005567,BOWEN HILLS,4006
0000005568,ESK,4312
0000005569,Lowood,4311
0000005570,ESK,4312
0000005571,DINMORE,4303
0000005572,ALBION,4010
0000005573,Ernest,4210
0000005574,ROCKHAMPTON,4700
0000005575,HUGHENDEN,4812
0000005576,BEENLEIGH,4207
0000005577,LOGANHOLME,4129
0000005578,Mount Isa,4472
0000005579,GATTON,4343
0000005580,GATTON,4343
0000005581,GATTON,4343
0000005582,GATTON,4343
0000005583,GATTON,4343
0000005584,Wacol,4076
0000005585,GLASSHOUSE MOUNTAINS,4556
0000005586,Goondiwindi,4390
0000005587,ACACIA RIDGE,4110
0000005589,BOONAH,4310
0000005590,MT GRAVATT,4122
0000005591,HERBERTON,4870
0000005592,"",4870
0000005593,ILFRACOMBE,4727
0000005594,ARCHERFIELD,4108
0000005596,Inglewood,4387
0000005597,JERICHO,4724
0000005598,Oakey,4401
0000005599,Kunda Park,4556
0000005600,NORTH ROCKHAMPTON,4701
0000005601,KENILWORTH,4574
0000005602,Toowong,4066
0000005603,ROCKLEA,4106
0000005604,GEEBUNG,4034
0000005605,Carole Park,4300
0000005608,BETHANIA,4205
0000005609,BETHANIA,4205
0000005610,LAIDLEY,4341
0000005611,LAIDLEY,4341
0000005612,DARRA,4076
0000005613,Yatala,4207
0000005614,CROFTBY,4310
0000005615,Longreach,4730
0000005616,Longreach,4730
0000005617,Longreach,4370
0000005618,DARRA,4076
0000005619,FORTITUDE VALLEY,4006
0000005620,SLACKS CREEK,4127
0000005621,Toowoomba,4350
0000005622,JULIA CREEK,4823
0000005623,JULIA CREEK,4823
0000005624,WAKERLEY,4154
0000005625,Millmerran,4357
0000005626,Millmerran,4357
0000005627,MIRANI,4754
0000005628,MIRANI,4754
0000005629,ELLENGROVE,4077
0000005630,TALLAI,4213
0000005631,MORNINGTON ISLAND,4871
0000005632,MORNINGTON ISLAND,4871
0000005633,MOUNT MORGAN,4714
0000005634,MOUNT MORGAN,4714
0000005635,Charleville,4470
0000005636,Charleville,4470
0000005637,NANANGO,4615
0000005638,Wacol,4076
0000005639,NANANGO,4615
0000005640,WYNNUM NORTH,4178
0000005641,Nebo,4742
0000005642,Glenden,4743
0000005643,WYNNUM WEST,4178
0000005644,GUMDALE,4154
0000005645,BAMAGA,4876
0000005647,MOOROOKA,4105
0000005648,ENOGGERA,4051
0000005649,LOGANHOLME,4129
0000005650,Palm Island,4816
0000005652,Carole Park,4300
0000005653,CUNNAMULLA,4490
0000005654,CUNNAMULLA,4490
0000005655,Eagle Farm,4009
0000005657,Townsville,4810
0000005658,PITTSWORTH,4356
0000005659,PITTSWORTH,4356
0000005660,ROCKLEA,4106
0000005661,GOODNA,4300
0000005662,BUNDABERG,4670
0000005663,Longreach,4730
0000005664,Wacol,4076
0000005665,ALBION,4010
0000005666,CABOOLTURE,4510
0000005667,Gympie,4570
0000005668,SOUTH BRISBANE,4101
0000005669,QUILPIE,4480
0000005670,Eagle Farm,4009
0000005671,MOLENDINAR,4214
0000005672,MILTON,4064
0000005673,Wacol,4076
0000005674,MOOROOKA,4105
0000005675,YANDINA,4561
0000005676,MURARRIE,4172
0000005677,ROMA,4455
0000005678,NAMBOUR,4560
0000005680,PINKENBA.   QLD,4008
0000005681,NUNDAH,4012
0000005682,UNDERWOOD,4119
0000005683,TORQUAY,4655
0000005684,ROCKHAMPTON,4700
0000005685,GLADSTONE,4680
0000005686,Yatala,4207
0000005687,WOODFORD,4514
0000005688,KAWANA WATERS,4575
0000005689,HELENSVALE,4210
0000005690,Coopers Plains,4108
0000005691,NOOSA HEADS,4567
0000005692,MAROOCHYDORE,4558
0000005693,BRIBIE ISLAND,4507
