SH_Customer No,SH_Customer City,SH_Customer Post Code
0000062922,GLENORCHY,7010
0000062931,Westerway,7140
0000062932,Prospect,7250
0000063028,DOVER,7117
0000063085,Waratah,7321
0000063095,MOONAH,7009
0000063255,ROSEBERY,7470
0000063320,Boyer,7140
0000063436,PERTH,7300
0000063517,Waratah,7321
0000063524,SOMERSET,7321
0000063576,Trevallyn,7250
0000063590,WYNYARD,7325
0000063683,Bushy Park,7140
0000063764,ZEEHAN,7469
0000063792,SMITHTON,7330
0000063857,BRIGHTON,7030
0000063889,SMITHTON,7330
0000064076,Geeveston,7116
0000064084,ULVERSTONE,7315
0000064095,Don,7310
0000064178,ROCHERLEA,7248
0000064243,Leslie Vale,7054
0000064273,BOTHWELL,7030
0000064347,SMITHTON,7330
0000064492,BRIDGEWATER,7030
0000064507,Burnie,7320
0000064612,Edith Creek,7330
0000064655,TASMANIA,7256
0000064656,East Devonport,7310
0000064697,INVERMAY,7248
0000064823,Launceston,7250
0000064857,DERWENT PARK,7009
0000064868,Lenah Valley,7008
0000064870,MORNINGTON,7018
0000064906,QUOIBA,7310
0000065113,QUOIBA,7310
0000065144,Burnie,7320
0000065164,Edith Creek,7330
0000065173,Burnie,7320
0000065226,Strahan,7469
0000065238,LONGFORD,7301
0000065311,Kingsmeadows,7249
0000065391,HUONVILLE,7109
0000065573,LEGANA,7727
0000097607,Burnie,""
0000097608,HOBART,""
0000097611,Launceston,""
T101,HEYBRIDGE,7320
T200,DERWENT PARK,7009
T300,Launceston,7250
T301,HEYBRIDGE,7316
T302,Burnie,7320
T303,Latrobe,7307
T304,Burnie,7320
T305,HOBART,7000
T306,HOBART,7000
T307,Risdon,7016
T308,DEVONPORT,7310
T309,Burnie,7320
T311,BELL BAY,7523
T312,Bernie,7320
T313,KINGSTON,7050
T314,Nabowla,7260
T315,HOBART,7000
T316,HOBART,7000
T317,Burnie,7320
T318,Devenport,7310
T319,Burnie,""
