SH_Customer No,SH_Customer City,SH_Customer Post Code
0000009108,ROOTY HILL,2766
0000009109,MATRAVILLE,2036
0000009110,ALEXANDRIA,2015
0000009111,WETHERILL PARK,2164
0000009112,SOMERSBY,2250
0000009113,SMITHFIELD,2164
0000009114,SMITHFIELD,2164
0000009115,BROOKVALE,2100
0000009116,Seven Hills,2147
0000009117,Seven Hills,2147
0000009118,Seven Hills,2147
0000009119,LAKEMBA,2195
0000009120,WETHERILL PARK,2164
0000009121,MAYFIELD WEST,2304
0000009122,ALEXANDRIA,2015
0000009123,BROOKVALE,2100
0000009124,WETHERILL PARK,2164
0000009125,MAYFIELD,2304
0000009126,HOMEBUSH,2140
0000009127,LOXFORD,2327
0000009128,GRANVILLE,2142
0000009129,YENNORA,2165
0000009130,Minto,2566
0000009131,CLARENCE,2790
0000009132,VILLAWOOD,2163
0000009133,KURNELL,2231
0000009134,CHIPPING NORTON,2170
0000009135,INGLEBURN,2565
0000009136,SMITHFIELD,2164
0000009137,MACQUARIE PARK,2113
0000009138,West Ryde,2114
0000009139,REVESBY,2212
0000009140,Padstow,2211
0000009142,Kingsgrove,2208
0000009143,St Peters,2044
0000009144,CHESTER HILL,2162
0000009145,INGLEBURN,2565
0000009146,WARWICK FARM,2170
0000009147,HEXHAM,2322
0000009148,MAYFIELD,2304
0000009149,GIRRAWEEN,2145
0000009150,PRESTONS,2170
0000009151,WETHERILL PARK,2164
0000009152,ST MARYS,2760
0000009153,ULTIMO,2007
0000009154,MAYFIELD,2036
0000009155,NORTH ROCKS,2151
0000009158,BLACKTOWN,2148
0000009159,RUTHERFORD,2320
0000009160,Bankstown,2200
0000009162,INGLEBURN,2565
0000009163,Ermington,2115
0000009164,Ermington,2115
0000009165,WETHERILL PARK,2164
0000009166,TOMAGO,2322
0000009167,Lane Cove,2066
0000009168,Seven Hills,2147
0000009169,TAREN POINT,2229
0000009170,GIRRAWEEN,2145
0000009171,MASCOT,2020
0000009172,CARINGBAH,2229
0000009173,ST MARYS,2760
0000009175,Seven Hills,2147
0000009176,WETHERILL PARK,2164
0000009177,Ermington,2115
0000009178,MOOREBANK,2170
0000009179,GIRRAWEEN,2145
0000009180,Bankstown,2200
0000009181,GUNNEDAH,2380
0000009182,Orange,2800
0000009183,CHULLORA,2190
0000009184,TO COLLECT.,2162
0000009185,VILLAWOOD,2163
0000009188,Port Kembla,2505
0000009189,NORTH ALBURY,2641
0000009190,PENRITH,2750
0000009193,BOTANY,2019
0000009194,PUNCHBOWL,2196
0000009195,SMITHFIELD,2164
0000009196,MILSONS POINT,2061
0000009197,TEMPE,2044
0000009198,Port Kembla,2505
0000009199,Port Kembla,2505
0000009200,BOTANY,2019
0000009201,THORNLEIGH,2120
0000009202,INGLEBURN,2565
0000009203,SMITHFIELD,2164
0000009204,PARRAMATTA,2150
0000009205,Seven Hills,2147
0000009206,MOOREBANK,2170
0000009207,ST MARYS,2760
0000009208,CAMPERDOWN,2050
0000009209,LIDCOMBE,2141
0000009210,SMITHFIELD,2164
0000009211,Tamworth,2340
0000009212,Lane Cove,2066
0000009213,SMITHFIELD,2164
0000009214,Padstow,2211
0000009215,Kingsgrove,2208
0000009216,Banksmeadow,2019
0000009218,Ermington,2115
0000009220,SMITHFIELD,2164
0000009221,MOOREBANK,2170
0000009222,WETHERILL PARK,2164
0000009223,BAULKHAM HILLS,2153
0000009224,CASTLE HILL,2154
0000009225,Berkeley Vale,2261
0000009226,Dee Why,2099
0000009227,RIVERSTONE,2765
0000009228,FOREST REEFS,2798
0000009229,CHIPPING NORTON,2170
0000009230,SMITHFIELD,2164
0000009231,SMITHFIELD,2164
0000009232,BOTANY,2019
0000009233,West Ryde,2114
0000009234,CARINGBAH,2229
0000009235,WYONG,2259
0000009236,Seven Hills,2147
0000009237,GIRRAWEEN,2145
0000009238,BOTANY,2019
0000009239,SMITHTOWN,2440
0000009240,CHULLORA,2142
0000009241,TAREE,2430
0000009242,ENFIELD,2136
0000009243,WETHERILL PARK,2164
0000009244,NORTH RYDE,2113
0000009245,CAMELLIA,2142
0000009246,REGENTS PARK,2143
0000009247,KIRRAWEE,2232
0000009248,WYONG,2259
0000009249,YENNORA,2165
0000009250,BOTANY,2019
0000009251,WATERLOO,2017
0000009252,NORTH RYDE,2113
0000009253,Dee Why,2099
0000009254,Dee Why,2099
0000009255,REVESBY,2212
0000009256,VILLAWOOD,2163
0000009257,SUMMER HILL,2130
0000009258,SUMMER HILL,2130
0000009259,MOOREBANK,2170
0000009260,WETHERILL PARK,2164
0000009261,Padstow,2211
0000009262,MARRICKVILLE,2204
0000009263,GIRRAWEEN,2145
0000009264,KELSO,2795
0000009265,WETHERILL PARK,2164
0000009266,LIDCOMBE,2141
0000009267,WETHERILL PARK,2164
0000009268,NORTHMEAD,2152
0000009269,SMITHFIELD,2164
0000009270,AUBURN,2144
0000009271,BROADWAY,2000
0000009272,Cabramatta,2166
0000009273,ALEXANDRIA,2015
0000009276,RYDALMERE,2116
0000009277,WETHERILL PARK,2162
0000009278,BLACKTOWN,2148
0000009279,WATERLOO,2017
0000009280,LIDCOMBE,2141
0000009281,CHESTERHILL,2162
0000009282,CAMELLIA,2142
0000009283,ALEXANDRIA,2015
0000009284,BOTANY,2019
0000009285,REVESBY,2212
0000009286,HEXHAM,2322
0000009287,BOMADERRY,2541
0000009288,WETHERILL PARK,2164
0000009289,RYDALMERE,2116
0000009290,Ermington,2115
0000009291,WYONG NORTH,2259
0000009292,BLAYNEY,2799
0000009293,Parkes,2870
0000009294,GUILDFORD,2161
0000009295,ST MARYS,2760
0000009296,WYONG,2259
0000009297,INGLEBURN,2565
0000009298,Port Kembla,2505
0000009304,WAGGA WAGGA,2650
0000009305,ST MARYS,2760
0000009308,Orange,2800
0000009309,NARRABRI,2390
0000009310,WYONG,2259
0000009311,ST MARYS,2760
0000009313,CASTLE HILL,2154
0000009314,GIRRAWEEN,2145
0000009315,Whetherill Park,2164
0000009316,St Leonards,2065
0000009317,BLACKTOWN,2148
0000009318,Dubbo,2830
0000009319,WICKHAM,2293
0000009320,SILVERWATER,2141
0000009321,MORTLAKE,2137
0000009322,VILLAWOOD,2163
0000009323,CHULLORA,2190
0000009325,KOORAGANG ISLAND,2304
0000009328,CHESTERHILL,2162
0000009329,Port Kembla,2505
0000009331,RYHOPE,2283
0000009332,Cowra,2794
0000009333,NORTH RYDE,2113
0000009334,BOTANY,2019
0000009335,ARTARMON,2064
0000009336,Seven Hills,2147
0000009338,South Granville,2141
0000009339,ENFIELD,2136
0000009340,Banksmeadow,2019
0000009341,TOMAGO,2322
0000009342,GUNNEDAH,2380
0000009343,NORTH RYDE,2113
0000009345,WETHERILL PARK,2164
0000009347,SMITHFIELD,2164
0000009348,Tamworth,2340
0000009349,WAGGA WAGGA,2650
0000009350,OWN CARTAGE,2650
0000009351,WAGGA WAGGA,2650
0000009353,Tamworth,2340
0000009354,GYMEA BAY,2227
0000009355,Tamworth,2340
0000009356,Seven Hills,2147
0000009357,ST MARYS,2760
0000009358,PEAKHURST,2210
0000009359,BLACKTOWN,2148
0000009360,PEAKHURST,2210
0000009361,REGENTS PARK,2143
0000009362,ABERDEEN,2336
0000009363,FORBES,2871
0000009364,CHIPPING NORTON,2170
0000009365,BAULKHAM HILLS,2153
0000009366,BLAYNEY,2799
0000009367,ST MARYS,2760
0000009368,LILYFIELD,2040
0000009369,FRENCHS FOREST   NSW,2086
0000009370,SOMERSBY,2250
0000009371,ST MARYS,2036
0000009398,BROKEN HILL,2880
0000009405,GRANVILLE,2142
0000009444,GRANVILLE,2142
0000009526,PARRAMATTA,2124
0000009842,GUILDFORD,2161
0000009965,BOTANY,2019
0000009992,BOTANY,2019
0000009995,BOTANY,2019
0000010176,TUGGERANONG,2901
0000010187,GLEN INNES,2370
0000010229,MULLUMBIMBY,2482
0000010230,Byron Bay,2481
0000010231,Byron Bay,2481
0000010236,SILVERWATER,2128
0000010314,BOTANY,2019
0000010347,BROADWATER,2478
0000010349,CONDONG,2484
0000010350,CONDONG NSW FREIGHT PAID,2484
0000010351,Harwood,2465
0000010399,SYDNEY,2001
0000010402,CASINO,2470
0000010429,VILLAWOOD,2163
0000010430,WYONG,2259
0000010539,RYDALMERE,2116
0000010560,MURWILLUMBAH,2484
0000010561,BRAY PARK,2484
0000010580,NORTH RYDE,2113
0000010615,SILVERWATER,2128
0000010641,INVERELL,2360
0000010655,CASTLE HILL,1756
0000010731,INVERELL,2360
0000010745,GUILDFORD,2161
0000010746,CASTLE HILL,2154
0000010752,WETHERILL PARK,2164
0000010794,SYDNEY,2000
0000010803,NORTH SYDNEY,2060
0000010826,Milperra,2214
0000010829,SMITHFIELD,2164
0000010831,SUMMER HILL,2130
0000010832,BROOKVALE,2100
0000010834,MEADOWBANK,2114
0000010835,TAREN POINT,2229
0000010836,SOMERSBY,2250
0000010837,Lane Cove,2066
0000010838,REVESBY,2212
0000010842,SANDGATE,2304
0000010866,Kingsgrove,2208
0000010867,REGENTS PARK,2143
0000010870,HOMEBUSH,2140
0000011031,CHESTER HILL,2162
0000011033,SMITHFIELD,2164
0000011034,SMITHFIELD,2164
0000011035,CASTLE HILL,2154
0000011036,BATHURST,2795
0000011037,Orange,2800
0000011038,Rosehill,2142
0000011039,GRANVILLE,2142
0000011041,REVESBY,2212
0000011042,"",2320
0000011043,BROOKVALE,2100
0000011044,Minto,2566
0000011045,Kingsgrove,2208
0000011046,NORTH RYDE,2113
0000011047,WOLLONGONG,2500
0000011048,LIDCOMBE,2141
0000011049,PARRAMATTA,2150
0000011092,SYDNEY,2000
0000011097,SILVERWATER,2128
0000011104,NETHERLANDS,2700
0000011109,CASTLE HILL,2154
0000011115,VILLAWOOD,2163
0000011118,ASCOT VALE,3032
0000011121,CHESTER HILL,2162
0000011128,SMITHFIELD   NSW,2164
0000011129,SILVERWATER   NSW,2128
0000011142,HOMEBUSH BAY,2140
0000011143,BLACKTOWN,2148
0000011144,LIVERPOOL BC,2170
0000011145,CARDIFF,2285
0000011156,NORTHMEAD,2152
0000011164,SMITHFIELD,2164
0000011168,RYDALMERE,2116
0000011185,COROWA,2646
0000011191,INGLEBURN,2565
0000011195,Cooma,2630
0000011196,Cooma,2630
0000011197,WETHERILL PARK,2164
0000011198,SOUTH WINDSOR,2756
0000011206,GUILDFORD,2161
0000011208,DAPTO,2530
0000011220,EPPING,2121
0000011221,WYONG,2121
0000011223,Seven Hills,2147
0000011225,Padstow,2211
0000011226,CONCORD WEST,2138
0000011228,CAMPBELLTOWN,2560
0000011235,Port Kembla,2505
0000011236,RYDALMERE,2116
0000011237,BUNDANOON,2578
0000011238,MOSS VALE,2577
0000011239,BOWRAL,2576
0000011240,Mittagong,2575
0000011241,WINGECARRIBEE,2577
0000011242,MOOREBANK,2171
0000011243,CALGA,2250
0000011248,CROMER,2099
0000011249,Dural,2158
0000011251,PENRITH,2750
0000011266,RYDE,2019
0000011267,NEWTOWN,2042
0000011270,ALEXANDRIA,2015
0000011280,GLADESVILLE,2111
0000011291,RALEIGH,2454
0000011292,Bourke,2840
0000011293,WETHERILL PARK,2164
0000011296,MOLONG,2866
0000011297,SMITHFIELD,2164
0000011310,COOLAH,2843
0000011318,WETHERILL PARK,2164
0000011319,SOMERSBY,2250
0000011320,GUNNEDAH,2380
0000011321,SMITHFIELD,2164
0000011322,NOWRA,2541
0000011323,Kooragang Is,2304
0000011324,via Macksville,2447
0000011325,COOLAH,2843
0000011326,Padstow,2211
0000011327,Padstow,2211
0000011330,COOLAH,2843
0000011332,Coolamon,2701
0000011333,ABERDEEN,2336
0000011334,Ganmain,2702
0000011335,Ardlethan,2665
0000011336,COONAMBLE,2829
0000011337,COONABARABRAN,2357
0000011339,WETHERILL PARK,2164
0000011340,KIRRAWEE,2232
0000011341,URALLA,2358
0000011342,BERRIMA,2577
0000011343,BUNDANOON,2578
0000011344,MARDI,2259
0000011346,GIRRAWEEN,2145
0000011347,ARNDELL PARK,2148
0000011351,VIA BLAYNEY,2799
0000011352,ST IVES,2075
0000011364,Banksmeadow,2019
0000011365,Banksmeadow,2019
0000011366,SMITHFIELD,2164
0000011371,New South Wales,2533
0000011372,Seven Hills,2147
0000011373,ALEXANDRIA,2015
0000011379,LIVERPOOL,2170
0000011417,LAVINGTON,2641
0000011430,AUBURN,2144
0000011433,Helensburgh,2508
0000011435,Russell Vale,2517
0000011438,INVERELL,2360
0000011441,CONISTON,2500
0000011443,COFFS HARBOUR,2450
0000011444,VILLAWOOD,2162
0000011455,BELLEVUE HILL,2023
0000011456,BOTANY,2019
0000011457,WETHERILL PARK,2164
0000011460,BOMBALA,2632
0000011463,Minto,2566
0000011473,Scone,2337
0000011474,ABERDEEN,2337
0000011482,Milperra,2214
0000011483,JUGIONG,2726
0000011486,Oberon,2787
0000011487,Port Kembla,2505
0000011488,Moree,2400
0000011489,SMITHFIELD,2164
0000011494,Kings Park,2148
0000011498,Dubbo,2830
0000011500,Bankstown,2200
0000011521,SOUTH TWEED,2486
0000011526,YENNORA,2161
0000011533,CAMPSIE,2194
0000011538,Minto NSW,2560
0000011549,Ulladulla,2539
0000011550,Moree,2400
0000011555,SMITHFIELD,2164
0000011560,SMITHFIELD,2164
0000011569,YENORA,2161
0000011575,LIDCOMBE,2141
0000011578,CONDELL PARK,2162
0000011604,EAST KURRAJONG,2758
0000011605,MARRICKVILLE,2204
0000011606,Mosman,2088
0000011608,PENRITH,2750
0000011616,INVERELL,2360
0000011617,INVERELL,2360
0000011619,LISAROW,2250
0000011620,WATERLOO,2017
0000011621,WETHERILL PARK,2164
0000011631,RICHMOND,2753
0000011633,Seven Hills,2147
0000011637,SMITHFIELD,2164
0000011651,Lemon Tree Passage,2319
0000011652,MEREWETHER,2291
0000011653,NORTH LAMBTON,2299
0000011654,CARDIFF SOUTH,2285
0000011656,TORONTO,2283
0000011657,Milperra,2214
0000011669,ALBURY,2640
0000011670,CARLTON,2218
0000011672,AUBURN,2144
0000011675,SMITHFIELD,2164
0000011681,Bellingen,2454
0000011683,CARDIFF,2285
0000011684,CASTLE HILL,2154
0000011685,Lane Cove,2066
0000011687,CRINGILA,2502
0000011692,Jamberoo,2533
0000011693,BOMBALA,2632
0000011698,Milperra,2214
0000011699,Kingsgrove,2208
0000011700,Milperra,2214
0000011701,RICHMOND,2755
0000011702,RICHMOND,2755
0000011703,Berkshire Park,2765
0000011709,TUGGERAH   NSW,2259
0000011722,ALEXANDRIA,2015
0000011724,KEMPSEY,2440
0000011728,GIRRAWEEN,2145
0000011739,MASCOT,2020
0000011745,Milperra,2214
0000011757,Eastern Creek,2766
0000011758,Eastern Creek,2766
0000011759,CHESTER HILL,2162
0000011761,TUMUT,2720
0000011766,WETHERILL PARK,2161
0000011767,KAPOOKA,2661
0000011769,URALLA,2358
0000011829,ROCKLEA   QLD,4106
0000011831,YAGOONA,2199
0000011873,HOLSWORTHY,2173
0000011874,INGLEBURN,2365
0000011875,ST MARYS,2760
0000011893,WILLIAMTOWN,2314
0000012028,CARINGBAH,2229
0000012031,Mt Kuring-Gai,2080
0000012032,MOOREBANK,2170
0000012035,VILLAWOOD,2163
0000012037,MAYFIELD WEST,2304
0000012038,REGENTS PARK,2143
0000012039,CARRINGTON,2294
0000012043,RAVENSWORTH,2330
0000012045,YENNORA,2161
0000012053,GOONELLABAH,2480
0000012054,NORTH SYDNEY,2060
0000012055,Prospect,2148
0000012057,GOONELLABAH,2480
0000012061,SYDNEY,2000
0000012062,St Leonards,2065
0000012064,NEWCASTLE WEST,2335
0000012067,BOTANY,2019
0000012068,ROSEVILL,2069
0000012077,FINLEY,2713
0000012078,FINLEY,2713
0000012079,BERRIGAN,2712
0000012083,BATEAU BAY,2261
0000012084,TUGGERAH,2259
0000012085,Mulgrave,2756
0000012089,GLENBROOK,2773
0000012090,SYDNEY,2000
0000012092,BOTANY  NSW,2019
0000012093,RUTHERFORD,2320
0000012097,VILLAWOOD,2163
0000012099,LEETON,2705
0000012104,REVESBY,2212
0000012112,CHIPPING NORTON,2170
0000012113,Warriewood,2102
0000012115,PORT BOTANY,2019
0000012116,COLLARENEBRI,2833
0000012119,Crows Nest,2065
0000012120,Crows Nest,2065
0000012121,BARHAM,2732
0000012124,KOORAGANG,2304
0000012134,ROSEBERY,2018
0000012135,Koorangang Island,2304
0000012139,SOUTH WINDSOR,2164
0000012145,YARRAHAPINNI,2141
0000012147,FYSHWICK,2609
0000012149,KOGARAH,2217
0000012150,SMITHFIELD,2164
0000012154,GOULBURN,2580
0000012155,BERKELY VALE,2261
0000012160,ST MARYS,2760
0000012161,PENRITH,2750
0000012162,KUNDLE,2430
0000012163,TURRAMURRA,2074
0000012167,Banksmeadow,2019
0000012169,ROSEBERY,2018
0000012170,LUDDENHAM,2745
0000012176,Narrandera,2700
0000012178,Narrandera,2700
0000012183,REVESBY,2212
0000012187,SALAMANDER BAY,2317
0000012188,BOOLAROO,2284
0000012190,Milperra,2214
0000012191,WETHERILL PARK,2164
0000012192,NORTH ALBURY,2640
0000012201,MOOREBANK,2170
0000012204,WETHERILL PARK,2164
0000012209,LIDCOMBE,2141
0000012216,BATHURST,2795
0000012224,Dubbo,2830
0000012225,DUNGOG,2420
0000012226,FORBES,2871
0000012238,BALMAIN,2041
0000012242,SUMMERSBY,2250
0000012243,SOMMERSBY,2250
0000012244,INGLEBURN,2565
0000012247,Horsley Park,2164
0000012249,COOTAMUNDRA,2590
0000012255,UNIVERSITY OF SYDNEY,2006
0000012258,WETHERILL PARK,2164
0000012264,MEADOWBANK,2114
0000012266,SOUTH WINDSOR,2756
0000012268,Winston Hills,2153
0000012269,ALEXANDRIA,2015
0000012270,WATERLOO,2017
0000012272,WETHERILL PARK,2164
0000012273,FORBES,2871
0000012274,MOAMA,2731
0000012275,Gilgandra,2827
0000012276,GLOUCESTER,2422
0000012281,BLACKHEATH,2785
0000012282,BOTANY,2019
0000012283,GLOUCESTER,2422
0000012287,GOULBURN,2580
0000012289,STROUD,2425
0000012293,Port Kembla,2505
0000012298,Jerilderie,2716
0000012299,YANCO,2703
0000012300,Manilla,2346
0000012301,Morisset,2264
0000012304,Stockton,2295
0000012305,Mallabula,2319
0000012306,FINGAL BAY,2315
0000012307,MILPO VIA SINGLETON,2330
0000012308,GWANDALAN,2257
0000012309,DUNGOG,2420
0000012310,Cowra,2794
0000012314,TENTERFIELD,2372
0000012315,EMMAVILLE,2371
0000012316,INVERELL,2360
0000012317,WARIALDA,2402
0000012318,Barraba,2347
0000012319,Manilla,2346
0000012321,Walcha,2354
0000012323,PARRAMATTA,2150
0000012324,MORTLAKE,2137
0000012325,Narrandera,2700
0000012326,Temora,2666
0000012327,Temora,2666
0000012328,WAGGA WAGGA,2650
0000012329,Young,2594
0000012330,HARDEN,2587
0000012331,HARDEN,2587
0000012332,GULGONG,2852
0000012333,Barellan,2665
0000012334,Narrandera,2700
0000012335,Orange,2800
0000012336,Parkes,2870
0000012337,Parkes,2870
0000012338,PEAK HILL,2869
0000012339,Trundle,2875
0000012340,TULLAMORE,2874
0000012343,Oberon,2787
0000012344,Oberon,2787
0000012345,WAGGA WAGGA,2645
0000012346,WAGGA WAGGA,2650
0000012347,RYLSTONE,2849
0000012348,TAREE,2430
0000012349,DORRIGO,2453
0000012350,COONAMBLE,2829
0000012351,Batemans Bay,2536
0000012352,Gunning,2581
0000012353,CONDOBOLIN,2877
0000012354,CONDOBLIN,2877
0000012355,GRENFELL,2810
0000012356,WELLINGTON,2820
0000012357,BOMADERRY,2541
0000012358,NOWRA,2541
0000012359,SINGLETON,2330
0000012365,ASHFORD,2361
0000012367,NEW BERRIMA,2577
0000012368,NEW BERRIMA,2577
0000012370,LONDONDERRY,2753
0000012372,CAMELLIA,2142
0000012373,COFFS HARBOUR,2450
0000012382,TOCUMWAL,2714
0000012388,HOXSTON PARK,2171
0000012391,Minto,2566
0000012392,ROCKDALE,2216
0000012404,Rosehill,2142
0000012406,ENFIELD,2136
0000012407,AUBURN,2144
0000012408,"Norwest Park, BELLA VISTA",2153
0000012409,AUBURN,2144
0000012410,EAST BOTANY,2019
0000012411,TUMUT,2720
0000012413,JERVIS BAY TERRITORY,2540
0000012415,Port Kembla,2505
0000012419,TUNCURRY,2428
0000012420,FYSHWICK,2609
0000012421,Cooma,2630
0000012425,ST MARYS,2760
0000012432,MT DRUITT,2770
0000012433,PARRAMATTA,2150
0000012438,GRAFTON,2460
0000012442,St Peters,2044
0000012443,BOTANY,2019
0000012444,Dubbo,2830
0000012449,REVESBY,2212
0000012454,WATERLOO,2017
0000012455,WARNERVALE,2259
0000012459,RIVERSTONE,2765
0000012460,SANDGATE,2304
0000012464,INGLEBURN,2565
0000012543,NORTH SYDNEY,2060
0000012550,INGLEBURN,2565
0000012561,West Ryde,2114
0000012562,LURNEA,2170
0000012565,SYDNEY,2006
0000012584,RIVERSTONE,2765
0000012593,ADAMSTOWN,2289
0000012594,Crows Nest,2065
0000012595,NORTH RYDE,2113
0000012598,Banksmeadow,2019
0000012621,GRAFTON,2460
0000012622,OBERON   NSW,2787
0000012623,TUMUT,2720
0000012627,SOUTH WINDSOR,2756
0000012631,NARRABRI,2390
0000012632,NARROMINE,2821
0000012633,CHIPPING NORTON,2170
0000012639,Port Kembla,2505
0000012640,MOORE PARK,2021
0000012650,THORNLEIGH,2120
0000012655,SYDNEY,2001
0000012657,Bomen,2650
0000012660,KYOGLE,2480
0000012667,CASTLE HILL,2154
0000012668,Milperra,2154
0000012670,Port Kembla,2505
0000012674,Milperra,2214
0000012675,COOTAMUNDRA,2590
0000012676,BLACKTOWN,2148
0000012682,Tamworth,2340
0000012686,MAROUBRA,2035
0000012687,ALEXANDRIA,2015
0000012707,ALEXANDRIA,2015
0000012708,PENRITH,2750
0000012709,Rhodes,2138
0000012710,COBAR,2835
0000016514,MATRAVILLE,2036
0000016560,Seven Hills,2147
0000016561,FAIRYMEADOW,2519
0000016567,MOOREBANK,2170
0000016568,RICHMOND,2753
0000016569,ORCHARD HILLS,2748
0000016573,MANLY,2095
0000016575,ISLINGTON,2296
0000016576,BROKEN HILL,2880
0000016577,HOMEBUSH BAY,2127
0000016579,NORTH WYONG,2259
0000016580,COOTAMUNDRA,2590
0000016586,WETHERILL PARK,2164
0000016587,ST MARYS,2760
0000016593,MOOREBANK,2170
0000016594,CASULA,2170
0000016595,Glenfield,2167
0000016596,SMEATON GRANGE,2567
0000016598,Dee Why,2099
0000016599,STH LISMORE,2480
0000016602,MAYFIELD,2304
0000016603,BOMADERRY,2541
0000016604,BOMADERRY,2541
0000016605,SHORTLAND,2300
0000016627,CASTLE HILL,2154
0000016629,Padstow,2211
0000016641,LAVINGTON,2641
0000016667,SILVERWATER,2128
0000016702,HOMEBUSH,2140
0000016703,BAULKHAM HILLS,2153
0000016707,Bankstown,2200
0000016715,MARRICKVILLE,2204
0000016719,Bankstown,2200
0000016720,VILLAWOOD,2162
0000016732,Padstow,2211
0000016738,WYONG,2259
0000016740,TIGHES HILL,2297
0000016743,BROOKVALE,2100
0000016758,MURWILLUMBAH,2484
0000016759,MIRANDA,2228
0000016761,GLENDENNING,2761
0000016764,Milperra,2214
0000016768,ST MARYS,2760
0000016769,WYONG NORTH,2259
0000016770,PELTON,2325
0000016779,MT VICTORIA,2786
0000016780,TURELLA,2205
0000016785,BOTANY,2019
0000016789,WETHERILL PARK,2164
0000016790,WETHERILL PARK,2164
0000016791,VILLAWOOD,2163
0000016793,UNANDERRA,2526
0000016796,KENSINGTON CAMPUS,2052
0000016803,GUNNEDAH,2380
0000016805,AUBURN,2144
0000016813,ARNDELL PARK,2148
0000016831,YENNORA,2161
0000016847,ST MARYS,2760
0000016854,WOLLONGBAR,2477
0000016856,WETHERILL PARK,2164
0000016871,COROWA,2646
0000016894,ST MARYS,2760
0000016895,WETHERILL PARK,2164
0000016900,WETHERILL PARK,2164
0000016901,WETHERILL PARK,2162
0000016913,WAGGA WAGGA,2651
0000016914,WAGGA WAGGA,2650
0000016926,WAGGA WAGGA,2650
0000016928,Warriewood,2102
0000016929,ARMIDALE,2350
0000016947,Dubbo,2830
0000016956,BOTANY,2019
0000016961,Seven Hills,2147
0000016962,WETHERILL PARK,2164
0000016964,MEDLOW BATH,2780
0000016967,Port Kembla,2505
0000016986,SOUTH WINDSOR,2164
0000016988,CHIPPING NORTON,2170
0000016990,ALEXANDRIA,2015
0000016992,WETHERILL PARK,2164
0000016994,"ARNDELL PAR,",2148
0000017000,WAGGA WAGGA,2652
0000017006,Bulahdelah,2423
0000017007,Hawks Nest,2324
0000017009,CHIPPING NORTON,2170
0000017012,CASTLE HILL,2154
0000017014,EUSTON,2737
0000017015,MARAYONG,2148
0000017016,VILLAWOOD,2163
0000017017,CHATSWOOD,2067
0000017018,LURNEA,2170
0000017019,Hoxton Park,2171
0000017021,West Ryde,2114
0000017024,NORTH RYDE,1670
0000017028,HOMEBUSH,2140
0000017034,SMITHFIELD,2164
0000017035,LIDCOMBE,2141
0000017043,CHIPPING NORTON,2170
0000017050,WETHERILL PARK,2164
0000017052,WETHERILL PARK,2164
0000017054,BALMAIN,2041
0000017055,Crows Nest,2065
0000017060,COBAR,2835
0000017061,SMITHFIELD,2164
0000017065,CARDIFF,2285
0000017070,Kings Park,2154
0000017072,GIRRAWEEN,2145
0000017078,SMITHFIELD,2164
0000017096,NORTHMEAD,2152
0000017101,MERRYLANDS,2160
0000017105,URALLA,2358
0000017112,MOOREBANK,2170
0000017113,ALEXANDRIA,2015
0000017119,Milperra,2214
0000017123,WETHERILL PARK,2164
0000017124,NORTH SYDNEY,2060
0000017125,PRESTONS,2170
0000017126,WYONG NORTH,2259
0000017138,Seven Hills,2147
0000017146,Bourke,2840
0000017157,BROUGHTONS PASS,2019
0000017158,CHULLORA,2190
0000017163,CHIPPING NORTON,2170
0000017164,REVESBY,2212
0000017165,REVESBY,2212
0000017167,SEFTON,2142
0000017170,KELSO,2795
0000017171,WEST GOSFORD,2250
0000017176,YENNORA,2061
0000017214,WETHERILL PARK,2164
0000017218,MATRAVILLE,2036
0000017226,AUBURN,2144
0000017237,YENNORA,2161
0000017244,GLOUCESTER,2422
0000017249,RYDALMERE,2116
0000017251,LARGS,2320
0000017252,Dunheved,2760
0000017260,Bankstown,2200
0000017267,RYDAL,2790
0000017268,MASCOT,2020
0000017270,Belmore,2192
0000017274,Dunheved,2760
0000017276,YANCO,2703
0000017286,Frenchs Forest,2086
0000017290,Fairfield East,2165
0000017291,Griffith,2680
0000017292,YENDA,3680
0000017299,RUTHERFORD,2320
0000017302,DNU,3179
0000017303,Dunheved,2760
0000017305,CASTLE HILL,2154
0000017321,HOMEBUSH,2140
0000017335,EAST SYDNEY,2010
0000017336,Thurgoona,2640
0000017337,Bankstown,2200
0000017338,CASTLE HILL,2154
0000017340,Hoxton Park,2171
0000017341,CHATSWOOD,2067
0000017350,MATTRAVILLE,2036
0000017356,WAGGA WAGGA,2650
0000017363,LITHGOW,2790
0000017369,CLARENCE,2790
0000017378,WAGGA WAGGA,2650
0000017380,RIVERSTONE,2765
0000017382,PARRAMATTA,2150
0000017407,Griffith,2680
0000017419,WARNERS BAY,2282
0000017422,ARTARMON,2064
0000017433,WATERLOO,2017
0000017442,MUDGEE,2850
0000017448,WETHERILL PARK,2164
0000017451,WAGGA WAGGA,2650
0000017472,REVESBY,2212
0000017475,COROWA,2646
0000017485,CONCORD WEST,2138
0000017489,THORNLEIGH  NSW,2120
0000017491,HURSTVILLE,2220
0000017551,Oberon,2787
0000017589,WAGGA WAGGA,2650
0000017590,PEAKHURST,2210
0000017597,GRENFELL,2810
0000017608,RIVERSTONE,2765
0000017616,WHITTON,2703
0000017646,UNANDERRA,2526
0000017654,MORUYA,2537
0000017655,Batemans Bay,2536
0000017656,Batemans Bay,2536
