SH_Customer No,SH_Customer City,SH_Customer Post Code
L-FO-BE-CR,"",""
L-FO-BE-DR,"",""
L-FO-BE-DS,"",""
L-FO-BE-JU,"",""
L-FO-BE-SP,"",""
L-FO-BE-WI,"",""
L-FO-FB,"",""
L-FO-FB-CR,"",""
L-FO-FB-DA,"",""
L-FO-FB-DI,"",""
L-FO-FB-DS,"",""
L-FO-FB-EA,"",""
L-FO-FB-FV,"",""
L-FO-FB-OT,"",""
L-FO-FO,"",""
L-FO-FO-BK,"",""
L-FO-FO-CF,"",""
L-FO-FO-CR,"",""
L-FO-FO-DA,"",""
L-FO-FO-DF,"",""
L-FO-FO-DI,"",""
