,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,state of Sold-To Party
119610,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-07-13,2500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
119945,62379,Kings Macgregor,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-06-29,1000.0,L,N106,62371,Kings Macgregor Pty Ltd,act
119946,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-06-29,1500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
120251,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-06-15,2500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
120252,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-06-15,2000.0,L,N106,5795,Australian Institute of Sport,act
120253,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-06-15,3500.0,L,N106,5795,Australian Institute of Sport,act
120591,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-06-01,3000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
120949,62379,Kings Macgregor,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-05-18,1000.0,L,N106,62371,Kings Macgregor Pty Ltd,act
120950,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-05-18,2000.0,L,N106,5795,Australian Institute of Sport,act
120951,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-05-18,2000.0,L,N106,5795,Australian Institute of Sport,act
120955,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-05-18,3000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
121531,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-04-27,2000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
121929,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-04-13,1500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
121931,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-04-13,2500.0,L,N106,5795,Australian Institute of Sport,act
122162,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-04-06,2000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
122163,62379,Kings Macgregor,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-04-06,1000.0,L,N106,62371,Kings Macgregor Pty Ltd,act
122392,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-03-30,3000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
122868,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-03-16,1500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
122870,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-03-16,3000.0,L,N106,5795,Australian Institute of Sport,act
122871,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-03-16,4100.0,L,N106,5795,Australian Institute of Sport,act
123122,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-03-09,500.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
123125,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-03-09,2000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
123396,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-03-02,1500.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
123399,62379,Kings Macgregor,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-03-02,1000.0,L,N106,62371,Kings Macgregor Pty Ltd,act
123650,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-02-23,2000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
123652,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-02-23,2500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
123944,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-02-16,2000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
123945,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-02-16,2000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
124234,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-02-09,2200.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
124235,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-02-09,2200.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
124239,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-02-09,4000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
124531,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-02-02,2000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
124532,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-02-02,3000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
124539,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-02-02,4200.0,L,N106,5795,Australian Institute of Sport,act
124540,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-02-02,2800.0,L,N106,5795,Australian Institute of Sport,act
124794,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-01-26,3500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
124795,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-01-26,3000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
124796,62379,Kings Macgregor,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-01-26,1000.0,L,N106,62371,Kings Macgregor Pty Ltd,act
125130,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-01-19,2500.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
125438,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-01-12,1500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
125441,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-01-12,2400.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
125715,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-01-05,4000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
125719,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2019-01-05,4500.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
126119,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-12-22,2000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
126426,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-12-15,1500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
126433,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-12-15,3700.0,L,N106,5795,Australian Institute of Sport,act
126434,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-12-15,1300.0,L,N106,5795,Australian Institute of Sport,act
126435,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-12-15,1500.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
126705,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-12-08,1500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
126707,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-12-08,2000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
126957,62379,Kings Macgregor,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-12-01,1000.0,L,N106,62371,Kings Macgregor Pty Ltd,act
126958,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-12-01,2000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
126959,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-12-01,1000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
127226,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-11-24,1000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
127447,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-11-17,1500.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
127451,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-11-17,2000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
127712,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-11-10,2500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
127713,63686,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-11-10,2500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
127715,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-11-10,3000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
127718,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-11-10,3800.0,L,N106,5795,Australian Institute of Sport,act
127719,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-11-10,3700.0,L,N106,5795,Australian Institute of Sport,act
128169,53723,The Club Group Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-10-27,2500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
128171,62379,Kings Macgregor,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-10-27,1000.0,L,N106,62371,Kings Macgregor Pty Ltd,act
128174,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-10-27,4000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
128594,53723,VIVA LEISURE OPERATIONS PTY LTD,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-10-13,2500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
128993,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-09-29,2000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
128994,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-09-29,3300.0,L,N106,5795,Australian Institute of Sport,act
128996,53723,The Club Group Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-09-29,2500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
129411,62379,Kings Macgregor,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-09-15,1000.0,L,N106,62371,Kings Macgregor Pty Ltd,act
129412,53723,The Club Group Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-09-15,2500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
129935,53723,The Club Group Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-08-25,2500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
129936,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-08-25,3800.0,L,N106,5795,Australian Institute of Sport,act
129937,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-08-25,2000.0,L,N106,5795,Australian Institute of Sport,act
130470,53723,The Club Group Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-08-05,4500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
130473,62379,Kings Macgregor,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-08-04,1000.0,L,N106,62371,Kings Macgregor Pty Ltd,act
130944,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-07-14,4900.0,L,N106,5795,Australian Institute of Sport,act
130948,53723,The Club Group Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-07-14,2500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
131423,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-06-23,4000.0,L,N106,5795,Australian Institute of Sport,act
131426,53723,The Club Group Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-06-23,3000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
131427,62379,Kings Macgregor,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-06-23,1000.0,L,N106,62371,Kings Macgregor Pty Ltd,act
131900,53723,The Club Group Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-06-02,2500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
132292,53723,The Club Group Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-05-19,2000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
132293,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-05-19,1000.0,L,N106,5795,Australian Institute of Sport,act
132294,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-05-19,4500.0,L,N106,5795,Australian Institute of Sport,act
132644,53723,The Club Group Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-05-05,2000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
132645,62379,Kings Macgregor,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-05-05,1000.0,L,N106,62371,Kings Macgregor Pty Ltd,act
133022,53723,The Club Group Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-04-21,2000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
133466,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-04-07,1000.0,L,N106,5795,Australian Institute of Sport,act
133467,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-04-07,3000.0,L,N106,5795,Australian Institute of Sport,act
133471,53723,The Club Group Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-04-07,3000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
133884,53723,The Club Group Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-03-24,2000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
133887,62379,Kings Macgregor,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-03-24,1000.0,L,N106,62371,Kings Macgregor Pty Ltd,act
133888,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-03-24,4000.0,L,N106,5795,Australian Institute of Sport,act
133889,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-03-24,1500.0,L,N106,5795,Australian Institute of Sport,act
134385,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-03-10,1000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
134386,53723,The Club Group Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-03-10,3000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
134627,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-03-03,1500.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
134628,53723,The Club Group Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-03-03,2000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
135148,53723,The Club Group Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-02-17,2000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
135151,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-02-17,2500.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
135153,62379,Kings Macgregor,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-02-17,1000.0,L,N106,62371,Kings Macgregor Pty Ltd,act
135417,6086,Big Splash,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-02-10,700.0,L,N106,6086,Big Splash,act
135419,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-02-10,2500.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
135686,53723,The Club Group Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-02-03,2500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
135978,53723,The Club Group Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-01-27,2500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
135983,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-01-27,3500.0,L,N106,5795,Australian Institute of Sport,act
135984,5795,Australian Institute of Sport,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-01-27,4000.0,L,N106,5795,Australian Institute of Sport,act
135986,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-01-27,3800.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
135987,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-01-27,4000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
136507,53723,The Club Group Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-01-13,1000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
136511,6086,Big Splash,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-01-13,800.0,L,N106,6086,Big Splash,act
136512,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-01-13,3000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
136809,53723,The Club Group Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-01-06,1000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
136811,6086,Big Splash,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2018-01-06,800.0,L,N106,6086,Big Splash,act
137063,53723,The Club Group Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2017-12-30,1000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
137064,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2017-12-30,2500.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
137272,6086,Big Splash,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2017-12-23,900.0,L,N106,6086,Big Splash,act
137275,53723,The Club Group Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2017-12-23,1000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
137601,53723,The Club Group Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2017-12-16,2000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
137604,62379,Kings Macgregor,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2017-12-16,1000.0,L,N106,62371,Kings Macgregor Pty Ltd,act
137605,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2017-12-16,3000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
137885,6086,Big Splash,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2017-12-09,800.0,L,N106,6086,Big Splash,act
137886,53723,The Club Group Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2017-12-09,1500.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
138418,53723,The Club Group Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2017-11-25,2000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
138423,5934,Dickson Aquatic Centre Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2017-11-25,3000.0,L,N106,5934,Dickson Aquatic Centre Pty Ltd,act
138659,53723,The Club Group Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2017-11-18,3000.0,L,N106,53936,Canberra Int. Sports and Aquatic Ce,act
138661,62379,Kings Macgregor,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2017-11-18,1000.0,L,N106,62371,Kings Macgregor Pty Ltd,act
138662,6086,Big Splash,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2017-11-18,900.0,L,N106,6086,Big Splash,act
