,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,state of Sold-To Party
12030,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-09,25.0,TO,S106,20464,Happy Valley WTP,sa
12039,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-08,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12040,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-08,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12041,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-08,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12042,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-08,25.0,TO,S106,9505,Myponga (Bulk),sa
12043,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-08,25.0,TO,S106,20464,Happy Valley WTP,sa
12044,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-08,25.0,TO,S106,20464,Happy Valley WTP,sa
12045,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-08,25.0,TO,S106,20464,Happy Valley WTP,sa
12046,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-08,40.0,TO,S106,20464,Happy Valley WTP,sa
12047,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-08,25.0,TO,S106,9509,Barossa WTP (Bulk),sa
12048,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-08,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
12051,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-08,20.0,TO,S106,52511,Bird In Hand,sa
12056,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-07,25.0,TO,S106,11612,Balhannah / Summit,sa
12057,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-07,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12058,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-07,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12059,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-07,25.0,TO,S106,9512,Little Para WTP (Bulk),sa
12060,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-07,40.0,TO,S106,12514,Morgan WFP,sa
12061,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-07,25.0,TO,S106,20464,Happy Valley WTP,sa
12062,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-07,25.0,TO,S106,20464,Happy Valley WTP,sa
12063,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-07,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
12065,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-06,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12066,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-06,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12067,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-06,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12068,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-06,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
12069,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-06,25.0,TO,S106,20464,Happy Valley WTP,sa
12070,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-06,25.0,TO,S106,20464,Happy Valley WTP,sa
12071,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-06,25.0,TO,S106,9509,Barossa WTP (Bulk),sa
12072,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-06,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
12076,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-06,40.0,TO,S106,12514,Morgan WFP,sa
12077,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-03,40.0,TO,S106,20464,Happy Valley WTP,sa
12078,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-03,40.0,TO,S106,20464,Happy Valley WTP,sa
12079,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-03,25.0,TO,S106,9512,Little Para WTP (Bulk),sa
12080,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-03,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12081,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-03,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12082,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-03,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
12083,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-03,25.0,TO,S106,20464,Happy Valley WTP,sa
12084,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-03,25.0,TO,S106,20464,Happy Valley WTP,sa
12085,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-03,25.0,TO,S106,9509,Barossa WTP (Bulk),sa
12086,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-03,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
12087,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-03,25.0,TO,S106,16655,Tailem Bend,sa
12089,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-02,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12090,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-02,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12091,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-02,25.0,TO,S106,9512,Little Para WTP (Bulk),sa
12093,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-02,25.0,TO,S106,20464,Happy Valley WTP,sa
12094,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-02,25.0,TO,S106,20464,Happy Valley WTP,sa
12095,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-02,25.0,TO,S106,20464,Happy Valley WTP,sa
12096,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-02,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
12097,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-02,40.0,TO,S106,12514,Morgan WFP,sa
12098,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-01,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
12100,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-01,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12101,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-01,25.0,TO,S106,9505,Myponga (Bulk),sa
12102,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-01,25.0,TO,S106,20464,Happy Valley WTP,sa
12103,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-01,25.0,TO,S106,20464,Happy Valley WTP,sa
12104,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-01,25.0,TO,S106,9509,Barossa WTP (Bulk),sa
12105,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-01,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
12106,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-01,1.3,TO,S106,16637,Waikerie WTP,sa
12107,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-01,1.3,TO,S106,16760,Barmera WFP,sa
12110,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-03-01,22.0,TO,S106,12151,Swan Reach WTP,sa
12114,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-28,8.4,TO,S106,12151,Swan Reach WTP,sa
12115,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-28,5.2,TO,S106,16659,Loxton,sa
12116,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-28,3.9,TO,S106,16639,Berri Water Treatment Plant,sa
12117,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-28,6.5,TO,S106,16656,Renmark,sa
12119,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-28,40.0,TO,S106,12514,Morgan WFP,sa
12120,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-28,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
12121,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-28,25.0,TO,S106,20464,Happy Valley WTP,sa
12122,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-28,25.0,TO,S106,20464,Happy Valley WTP,sa
12123,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-28,25.0,TO,S106,20464,Happy Valley WTP,sa
12124,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-28,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
12127,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-28,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12128,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-28,25.22,TO,S106,20464,Happy Valley WTP,sa
12129,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-27,40.0,TO,S106,12514,Morgan WFP,sa
12130,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-27,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
12131,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-27,25.0,TO,S106,20464,Happy Valley WTP,sa
12132,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-27,25.0,TO,S106,20464,Happy Valley WTP,sa
12133,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-27,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
12134,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-27,25.0,TO,S106,11612,Balhannah / Summit,sa
12135,41154,District Council of Mt Barker,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-27,25.0,TO,S106,41162,Mt Barker WWTP,sa
12138,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-27,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12139,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-27,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12140,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-27,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12141,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-27,40.0,TO,S106,20464,Happy Valley WTP,sa
12142,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-27,25.0,TO,S106,9509,Barossa WTP (Bulk),sa
12143,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-27,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
12149,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-24,40.0,TO,S106,12514,Morgan WFP,sa
12150,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-24,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12151,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-24,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12152,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-24,25.0,TO,S106,9512,Little Para WTP (Bulk),sa
12153,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-24,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
12154,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-24,25.0,TO,S106,20464,Happy Valley WTP,sa
12155,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-24,25.0,TO,S106,20464,Happy Valley WTP,sa
12156,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-24,25.0,TO,S106,9509,Barossa WTP (Bulk),sa
12157,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-24,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
12158,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-24,25.0,TO,S106,11612,Balhannah / Summit,sa
12161,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-23,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
12168,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-23,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12169,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-23,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12170,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-23,25.0,TO,S106,9512,Little Para WTP (Bulk),sa
12171,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-23,25.0,TO,S106,9512,Little Para WTP (Bulk),sa
12172,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-23,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
12173,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-23,25.0,TO,S106,20464,Happy Valley WTP,sa
12174,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-23,25.0,TO,S106,20464,Happy Valley WTP,sa
12175,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-23,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
12176,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-23,25.0,TO,S106,12151,Swan Reach WTP,sa
12178,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-22,40.0,TO,S106,12514,Morgan WFP,sa
12179,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-22,40.0,TO,S106,12514,Morgan WFP,sa
12180,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-22,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12181,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-22,25.0,TO,S106,9512,Little Para WTP (Bulk),sa
12182,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-22,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
12183,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-22,25.0,TO,S106,20464,Happy Valley WTP,sa
12184,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-22,25.0,TO,S106,20464,Happy Valley WTP,sa
12185,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-22,25.0,TO,S106,9509,Barossa WTP (Bulk),sa
12186,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-22,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
12191,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-21,40.0,TO,S106,12514,Morgan WFP,sa
12192,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-21,25.0,TO,S106,9512,Little Para WTP (Bulk),sa
12193,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-21,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
12194,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-21,25.0,TO,S106,20464,Happy Valley WTP,sa
12195,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-21,25.0,TO,S106,20464,Happy Valley WTP,sa
12197,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-21,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
12198,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-21,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12199,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-20,25.0,TO,S106,11612,Balhannah / Summit,sa
12200,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-20,40.0,TO,S106,12514,Morgan WFP,sa
12201,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-20,25.0,TO,S106,9512,Little Para WTP (Bulk),sa
12206,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-20,40.0,TO,S106,20464,Happy Valley WTP,sa
12207,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-20,40.0,TO,S106,20464,Happy Valley WTP,sa
12208,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-20,25.0,TO,S106,9511,Anstey Hill WTP (Bulk),sa
12209,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-20,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12210,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-20,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12215,41154,District Council of Mt Barker,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-17,1.3,TO,S106,61604,Meadows Treatment Plant,sa
12216,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-17,25.0,TO,S106,12514,Morgan WFP,sa
12217,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-17,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12218,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-17,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12219,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-17,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
12220,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-17,40.0,TO,S106,20464,Happy Valley WTP,sa
12221,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-17,2.6,TO,S106,16638,Mannum,sa
12222,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-17,22.0,TO,S106,16658,Murray Bridge,sa
12225,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-16,25.0,TO,S106,12514,Morgan WFP,sa
12226,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-16,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12227,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-16,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
12228,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-16,40.0,TO,S106,20464,Happy Valley WTP,sa
12229,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-16,25.0,TO,S106,11612,Balhannah / Summit,sa
12230,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-16,9.1,TO,S106,12151,Swan Reach WTP,sa
12231,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-16,6.5,TO,S106,16659,Loxton,sa
12232,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-16,3.9,TO,S106,16639,Berri Water Treatment Plant,sa
12233,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-16,5.2,TO,S106,16656,Renmark,sa
12238,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-15,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12239,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-15,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12240,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-15,25.0,TO,S106,9512,Little Para WTP (Bulk),sa
12241,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-15,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
12242,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-15,40.0,TO,S106,20464,Happy Valley WTP,sa
12243,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-15,25.0,TO,S106,9509,Barossa WTP (Bulk),sa
12248,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-14,25.0,TO,S106,12514,Morgan WFP,sa
12249,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-14,25.0,TO,S106,9512,Little Para WTP (Bulk),sa
12250,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-14,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
12251,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-14,40.0,TO,S106,20464,Happy Valley WTP,sa
12252,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-14,40.0,TO,S106,20464,Happy Valley WTP,sa
12253,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-14,25.0,TO,S106,12151,Swan Reach WTP,sa
12254,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-14,25.0,TO,S106,11612,Balhannah / Summit,sa
12262,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-14,40.0,TO,S106,20464,Happy Valley WTP,sa
12263,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-13,3.2,TO,S106,16637,Waikerie WTP,sa
12264,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-13,4.5,TO,S106,16760,Barmera WFP,sa
12265,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-13,25.0,TO,S106,12514,Morgan WFP,sa
12266,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-13,25.0,TO,S106,12514,Morgan WFP,sa
12267,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-13,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
12268,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-13,25.0,TO,S106,9509,Barossa WTP (Bulk),sa
12275,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-13,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12276,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-13,40.0,TO,S106,20464,Happy Valley WTP,sa
12277,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-13,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12282,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-10,25.0,TO,S106,16655,Tailem Bend,sa
12283,11611,Trility Pty Ltd,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-10,25.0,TO,S106,12151,Swan Reach WTP,sa
12284,9477,SA Water Corporation,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-10,40.0,TO,S106,12514,Morgan WFP,sa
12285,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-10,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12286,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-10,25.0,TO,S106,19399,Bolivar WWTP (Bulk),sa
12287,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-10,25.0,TO,S106,9510,Hope Valley Plant (Bulk),sa
12288,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-10,25.0,TO,S106,20464,Happy Valley WTP,sa
12289,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-10,25.0,TO,S106,20464,Happy Valley WTP,sa
12290,51745,ALLWATER,ALUSUL08-B,Alum Liquid Sulfate 8% Tonne,2017-02-10,25.0,TO,S106,9509,Barossa WTP (Bulk),sa
